#				Salinity #242, -7.7(0)
#Record	Time tag (Gmt)	AirSaturation(%)	Temperature(Deg.C)	Salinity(PSU)
1045	2013-09-14T10:48:40Z	16.255	12.396	25.094
1046	2013-09-14T11:18:40Z	15.716	12.268	25.140
1047	2013-09-14T11:48:40Z	14.477	12.014	25.218
1048	2013-09-14T12:18:40Z	13.596	11.862	25.298
1049	2013-09-14T12:48:40Z	13.520	11.821	25.198
1050	2013-09-14T13:18:40Z	12.557	11.650	25.267
1051	2013-09-14T13:48:40Z	13.460	11.832	25.112
1052	2013-09-14T14:18:40Z	10.057	11.392	25.337
1053	2013-09-14T14:48:40Z	9.766	11.297	25.222
1054	2013-09-14T15:18:40Z	13.062	11.646	25.323
1055	2013-09-14T15:48:40Z	7.568	11.065	25.343
1056	2013-09-14T16:18:40Z	7.219	10.986	25.402
1057	2013-09-14T16:48:40Z	8.261	11.022	25.374
1058	2013-09-14T17:18:40Z	7.456	11.003	25.387
1059	2013-09-14T17:48:40Z	9.174	11.126	25.315
1060	2013-09-14T18:18:40Z	10.120	11.085	25.374
1061	2013-09-14T18:48:40Z	12.151	11.326	25.406
1062	2013-09-14T19:18:40Z	13.608	11.815	25.281
1063	2013-09-14T19:48:40Z	15.269	12.103	25.228
1064	2013-09-14T20:18:40Z	15.905	12.379	25.227
1065	2013-09-14T20:48:40Z	18.681	12.656	25.153
1066	2013-09-14T21:18:40Z	18.020	12.653	25.041
1067	2013-09-14T21:48:40Z	18.366	12.692	25.125
1068	2013-09-14T22:18:40Z	20.092	12.855	25.092
1069	2013-09-14T22:48:40Z	20.205	12.932	25.077
1070	2013-09-14T23:18:40Z	20.171	13.061	25.062
1071	2013-09-14T23:48:40Z	17.652	12.644	25.055
1072	2013-09-15T00:18:40Z	17.343	12.554	25.186
1073	2013-09-15T00:48:40Z	17.464	12.593	25.091
1074	2013-09-15T01:18:40Z	15.031	12.219	25.140
1075	2013-09-15T01:48:40Z	12.515	11.786	25.217
1076	2013-09-15T02:18:40Z	7.116	11.109	25.294
1077	2013-09-15T02:48:40Z	8.509	11.110	25.340
1078	2013-09-15T03:18:40Z	9.333	11.265	25.319
1079	2013-09-15T03:48:40Z	10.775	11.395	25.454
1080	2013-09-15T04:18:40Z	8.036	11.112	25.297
1081	2013-09-15T04:48:40Z	14.555	11.768	25.315
1082	2013-09-15T05:18:40Z	11.728	11.409	25.302
1083	2013-09-15T05:48:40Z	11.066	11.333	25.342
1084	2013-09-15T06:18:40Z	12.969	11.609	25.338
1085	2013-09-15T06:48:40Z	15.991	11.951	25.278
1086	2013-09-15T07:18:40Z	17.456	12.197	25.214
1087	2013-09-15T07:48:40Z	16.142	12.179	25.278
1088	2013-09-15T08:18:40Z	18.286	12.522	25.148
1089	2013-09-15T08:48:40Z	23.096	13.211	25.080
1090	2013-09-15T09:18:40Z	24.938	13.514	25.020
1091	2013-09-15T09:48:40Z	27.870	13.932	24.988
1092	2013-09-15T10:18:40Z	31.073	14.291	24.790
1093	2013-09-15T10:48:40Z	31.295	14.359	24.711
1094	2013-09-15T11:18:40Z	23.296	13.612	24.910
1095	2013-09-15T11:48:40Z	21.976	13.330	24.847
1096	2013-09-15T12:18:40Z	20.121	13.021	24.954
1097	2013-09-15T12:48:40Z	17.070	12.328	25.137
1098	2013-09-15T13:18:40Z	11.759	11.705	25.205
1099	2013-09-15T13:48:40Z	11.011	11.464	25.257
1100	2013-09-15T14:18:40Z	11.955	11.514	25.330
1101	2013-09-15T14:48:40Z	13.423	11.714	25.276
1102	2013-09-15T15:18:40Z	12.675	11.648	25.270
1103	2013-09-15T15:48:40Z	14.046	11.767	25.286
1104	2013-09-15T16:18:40Z	12.812	11.634	25.304
1105	2013-09-15T16:48:40Z	15.311	11.903	25.306
1106	2013-09-15T17:18:40Z	13.540	11.729	25.301
1107	2013-09-15T17:48:40Z	8.019	11.079	25.291
1108	2013-09-15T18:18:40Z	8.046	11.086	25.406
1109	2013-09-15T18:48:40Z	6.675	10.898	25.477
1110	2013-09-15T19:18:40Z	5.479	10.771	25.327
1111	2013-09-15T19:48:40Z	6.630	10.885	25.461
1112	2013-09-15T20:18:40Z	3.949	10.659	25.266
1113	2013-09-15T20:48:40Z	4.436	10.695	25.382
1114	2013-09-15T21:18:40Z	5.004	10.742	25.459
1115	2013-09-15T21:48:40Z	6.500	10.925	25.489
1116	2013-09-15T22:18:40Z	11.839	11.526	25.361
1117	2013-09-15T22:48:40Z	13.312	11.796	25.341
1118	2013-09-15T23:18:40Z	12.615	11.972	25.270
1119	2013-09-15T23:48:40Z	17.241	12.661	25.170
1120	2013-09-16T00:18:40Z	17.941	12.876	25.070
1121	2013-09-16T00:48:40Z	17.478	12.872	25.069
1122	2013-09-16T01:18:40Z	15.739	12.611	25.024
1123	2013-09-16T01:48:40Z	16.529	12.657	25.167
1124	2013-09-16T02:18:40Z	16.924	12.590	25.033
1125	2013-09-16T02:48:40Z	8.974	11.565	25.163
1126	2013-09-16T03:18:40Z	1.487	10.900	25.379
1127	2013-09-16T03:48:40Z	1.995	10.958	25.467
1128	2013-09-16T04:18:40Z	2.848	11.026	25.426
1129	2013-09-16T04:48:40Z	2.600	10.976	25.461
1130	2013-09-16T05:18:40Z	3.675	11.040	25.468
1131	2013-09-16T05:48:40Z	12.109	11.596	25.269
1132	2013-09-16T06:18:40Z	13.350	11.934	25.368
1133	2013-09-16T06:48:40Z	13.165	11.948	25.224
1134	2013-09-16T07:18:40Z	14.541	12.305	25.223
1135	2013-09-16T07:48:40Z	19.685	12.871	25.105
1136	2013-09-16T08:18:40Z	18.549	12.805	25.034
1137	2013-09-16T08:48:40Z	20.347	13.090	25.108
1138	2013-09-16T09:18:40Z	20.383	13.246	25.034
1139	2013-09-16T09:48:40Z	22.154	13.401	25.010
1140	2013-09-16T10:18:40Z	21.817	13.413	24.918
1141	2013-09-16T10:48:40Z	18.248	13.004	25.049
1142	2013-09-16T11:18:40Z	16.563	12.807	25.089
1143	2013-09-16T11:48:40Z	12.803	12.407	25.137
1144	2013-09-16T12:18:40Z	9.731	12.004	25.218
1145	2013-09-16T12:48:40Z	8.449	11.762	25.288
1146	2013-09-16T13:18:40Z	4.880	11.316	25.402
1147	2013-09-16T13:48:40Z	4.381	11.235	25.396
1148	2013-09-16T14:18:40Z	5.492	11.304	25.379
1149	2013-09-16T14:48:40Z	6.006	11.321	25.405
1150	2013-09-16T15:18:40Z	8.024	11.626	25.363
1151	2013-09-16T15:48:40Z	7.261	11.523	25.373
1152	2013-09-16T16:18:40Z	6.332	11.435	25.432
1153	2013-09-16T16:48:40Z	7.086	11.491	25.395
1154	2013-09-16T17:18:40Z	8.163	11.603	25.332
1155	2013-09-16T17:48:40Z	7.826	11.587	25.320
1156	2013-09-16T18:18:40Z	5.317	11.337	25.396
1157	2013-09-16T18:48:40Z	6.124	11.350	25.372
1158	2013-09-16T19:18:40Z	6.923	11.189	25.331
1159	2013-09-16T19:48:40Z	7.339	11.134	25.410
1160	2013-09-16T20:18:40Z	5.721	10.962	25.360
1161	2013-09-16T20:48:40Z	6.759	11.057	25.322
1162	2013-09-16T21:18:40Z	3.862	10.927	25.367
1163	2013-09-16T21:48:40Z	5.628	11.024	25.408
1164	2013-09-16T22:18:40Z	6.831	11.170	25.477
1165	2013-09-16T22:48:40Z	10.281	11.466	25.354
1166	2013-09-16T23:18:40Z	12.331	11.815	25.288
1167	2013-09-16T23:48:40Z	17.397	12.360	25.203
1168	2013-09-17T00:18:40Z	18.841	12.744	25.127
1169	2013-09-17T00:48:40Z	20.167	13.109	25.049
1170	2013-09-17T01:18:40Z	22.312	13.394	24.949
1171	2013-09-17T01:48:40Z	20.926	13.248	25.037
1172	2013-09-17T02:18:40Z	20.574	13.092	25.021
1173	2013-09-17T02:48:40Z	12.861	12.146	25.127
1174	2013-09-17T03:18:40Z	13.487	12.134	25.133
1175	2013-09-17T03:48:40Z	6.343	11.415	25.300
1176	2013-09-17T04:18:40Z	7.878	11.457	25.284
1177	2013-09-17T04:48:40Z	8.396	11.481	25.328
1178	2013-09-17T05:18:40Z	8.469	11.553	25.303
1179	2013-09-17T05:48:40Z	8.289	11.479	25.331
1180	2013-09-17T06:18:40Z	7.432	11.399	25.350
1181	2013-09-17T06:48:40Z	10.899	11.629	25.305
1182	2013-09-17T07:18:40Z	15.011	12.134	25.274
1183	2013-09-17T07:48:40Z	18.245	12.710	25.146
1184	2013-09-17T08:18:40Z	18.150	12.717	25.100
1185	2013-09-17T08:48:40Z	18.751	12.817	24.983
1186	2013-09-17T09:18:40Z	17.663	12.585	25.105
1187	2013-09-17T09:48:40Z	17.714	12.693	25.081
1188	2013-09-17T10:18:40Z	18.274	12.978	25.148
1189	2013-09-17T10:48:40Z	15.652	12.707	25.046
1190	2013-09-17T11:18:40Z	12.936	12.307	25.111
1191	2013-09-17T11:48:40Z	16.947	12.828	25.127
1192	2013-09-17T12:18:40Z	18.623	13.123	25.042
1193	2013-09-17T12:48:40Z	16.317	12.934	25.075
1194	2013-09-17T13:18:40Z	14.131	12.744	25.127
1195	2013-09-17T13:48:40Z	14.645	12.711	25.087
1196	2013-09-17T14:18:40Z	13.213	12.473	25.142
1197	2013-09-17T14:48:40Z	10.765	12.079	25.181
1198	2013-09-17T15:18:40Z	9.286	11.841	25.258
1199	2013-09-17T15:48:40Z	6.456	11.550	25.371
1200	2013-09-17T16:18:40Z	7.636	11.585	25.277
1201	2013-09-17T16:48:40Z	8.247	11.570	25.240
1202	2013-09-17T17:18:40Z	5.059	11.315	25.370
1203	2013-09-17T17:48:40Z	9.573	11.488	25.362
1204	2013-09-17T18:18:40Z	8.673	11.541	25.306
1205	2013-09-17T18:48:40Z	7.374	11.429	25.413
1206	2013-09-17T19:18:40Z	7.906	11.409	25.351
1207	2013-09-17T19:48:40Z	10.986	11.688	25.280
1208	2013-09-17T20:18:40Z	10.952	11.669	25.279
1209	2013-09-17T20:48:40Z	18.084	12.659	25.198
1210	2013-09-17T21:18:40Z	24.556	13.593	25.012
1211	2013-09-17T21:48:40Z	25.939	13.857	24.973
1212	2013-09-17T22:18:40Z	29.895	14.200	24.880
1213	2013-09-17T22:48:40Z	30.121	14.307	24.864
1214	2013-09-17T23:18:40Z	26.596	14.024	24.830
1215	2013-09-17T23:48:40Z	26.137	14.019	24.826
1216	2013-09-18T00:18:40Z	22.984	13.614	24.911
1217	2013-09-18T00:48:40Z	18.578	13.002	24.968
1218	2013-09-18T01:18:40Z	15.281	12.410	25.137
1219	2013-09-18T01:48:40Z	13.334	12.151	25.197
1220	2013-09-18T02:18:40Z	13.800	12.139	25.191
1221	2013-09-18T02:48:40Z	13.220	12.146	25.189
1222	2013-09-18T03:18:40Z	12.438	12.049	25.238
1223	2013-09-18T03:48:40Z	11.333	11.890	25.248
1224	2013-09-18T04:18:40Z	12.249	12.012	25.250
1225	2013-09-18T04:48:40Z	11.478	11.875	25.165
1226	2013-09-18T05:18:40Z	9.182	11.688	25.200
1227	2013-09-18T05:48:40Z	8.882	11.637	25.270
1228	2013-09-18T06:18:40Z	12.380	11.919	25.198
1229	2013-09-18T06:48:40Z	12.793	12.021	25.259
1230	2013-09-18T07:18:40Z	14.384	12.091	25.192
1231	2013-09-18T07:48:40Z	13.349	12.026	25.233
1232	2013-09-18T08:18:40Z	14.303	12.066	25.210
1233	2013-09-18T08:48:40Z	15.087	12.207	25.177
1234	2013-09-18T09:18:40Z	14.856	12.258	25.207
1235	2013-09-18T09:48:40Z	17.620	12.791	25.297
1236	2013-09-18T10:18:40Z	18.672	13.011	25.100
1237	2013-09-18T10:48:40Z	17.766	12.869	25.086
1238	2013-09-18T11:18:40Z	20.754	13.129	25.064
1239	2013-09-18T11:48:40Z	22.798	13.456	24.938
1240	2013-09-18T12:18:40Z	20.557	13.344	24.932
1241	2013-09-18T12:48:40Z	20.560	13.359	24.995
1242	2013-09-18T13:18:40Z	21.241	13.432	24.994
1243	2013-09-18T13:48:40Z	20.535	13.239	25.096
1244	2013-09-18T14:18:40Z	17.924	13.091	24.989
1245	2013-09-18T14:48:40Z	15.777	12.737	25.072
1246	2013-09-18T15:18:40Z	16.848	12.806	25.054
1247	2013-09-18T15:48:40Z	15.731	12.587	25.207
1248	2013-09-18T16:18:40Z	14.888	12.139	25.171
1249	2013-09-18T16:48:40Z	12.336	11.914	25.150
1250	2013-09-18T17:18:40Z	13.100	12.092	25.283
1251	2013-09-18T17:48:40Z	10.658	11.822	25.296
1252	2013-09-18T18:18:40Z	8.043	11.627	25.299
1253	2013-09-18T18:48:40Z	8.690	11.664	25.283
1254	2013-09-18T19:18:40Z	7.839	11.517	25.292
1255	2013-09-18T19:48:40Z	13.281	11.989	25.175
1256	2013-09-18T20:18:40Z	14.939	12.122	25.215
1257	2013-09-18T20:48:40Z	14.076	12.149	25.229
1258	2013-09-18T21:18:40Z	14.396	12.163	25.211
1259	2013-09-18T21:48:40Z	14.718	12.264	25.202
1260	2013-09-18T22:18:40Z	16.220	12.415	25.188
1261	2013-09-18T22:48:40Z	17.590	12.659	25.135
1262	2013-09-18T23:18:40Z	17.903	12.687	25.092
1263	2013-09-18T23:48:40Z	18.043	12.697	25.146
1264	2013-09-19T00:18:40Z	20.010	13.021	25.080
1265	2013-09-19T00:48:40Z	21.854	13.335	25.059
1266	2013-09-19T01:18:40Z	20.662	13.251	25.037
1267	2013-09-19T01:48:40Z	21.836	13.326	24.944
1268	2013-09-19T02:18:40Z	21.341	13.367	24.968
1269	2013-09-19T02:48:40Z	24.260	13.658	24.969
1270	2013-09-19T03:18:40Z	19.729	13.181	25.042
1271	2013-09-19T03:48:40Z	18.465	12.938	24.961
1272	2013-09-19T04:18:40Z	13.721	12.421	25.135
1273	2013-09-19T04:48:40Z	12.128	12.229	25.104
1274	2013-09-19T05:18:40Z	12.915	12.187	25.164
1275	2013-09-19T05:48:40Z	13.936	12.127	25.196
1276	2013-09-19T06:18:40Z	12.210	11.941	25.231
1277	2013-09-19T06:48:40Z	12.569	11.950	25.169
1278	2013-09-19T07:18:40Z	12.408	11.897	25.315
1279	2013-09-19T07:48:40Z	10.337	11.793	25.217
1280	2013-09-19T08:18:40Z	9.308	11.663	25.294
1281	2013-09-19T08:48:40Z	8.688	11.696	25.336
1282	2013-09-19T09:18:40Z	9.177	11.731	25.256
1283	2013-09-19T09:48:40Z	10.699	11.915	25.283
1284	2013-09-19T10:18:40Z	12.981	12.187	25.231
1285	2013-09-19T10:48:40Z	13.628	12.234	25.201
1286	2013-09-19T11:18:40Z	14.690	12.509	25.205
1287	2013-09-19T11:48:40Z	15.785	12.784	25.196
1288	2013-09-19T12:18:40Z	21.452	13.373	24.971
1289	2013-09-19T12:48:40Z	19.760	13.228	25.028
1290	2013-09-19T13:18:40Z	19.235	13.208	25.001
1291	2013-09-19T13:48:40Z	18.037	13.058	24.996
1292	2013-09-19T14:18:40Z	17.992	13.075	25.064
1293	2013-09-19T14:48:40Z	18.447	13.100	25.119
1294	2013-09-19T15:18:40Z	16.822	12.919	25.017
1295	2013-09-19T15:48:40Z	12.661	12.395	25.125
1296	2013-09-19T16:18:40Z	11.028	12.279	25.158
1297	2013-09-19T16:48:40Z	7.655	11.665	25.273
1298	2013-09-19T17:18:40Z	7.802	11.599	25.321
1299	2013-09-19T17:48:40Z	7.064	11.514	25.335
1300	2013-09-19T18:18:40Z	6.858	11.415	25.352
1301	2013-09-19T18:48:40Z	6.551	11.289	25.330
1302	2013-09-19T19:18:40Z	7.252	11.396	25.307
1303	2013-09-19T19:48:40Z	7.781	11.510	25.352
1304	2013-09-19T20:18:40Z	6.722	11.320	25.352
1305	2013-09-19T20:48:40Z	6.998	11.444	25.301
1306	2013-09-19T21:18:40Z	9.298	11.733	25.322
1307	2013-09-19T21:48:40Z	8.951	11.738	25.265
1308	2013-09-19T22:18:40Z	8.822	11.884	25.257
1309	2013-09-19T22:48:40Z	13.138	12.463	25.219
1310	2013-09-19T23:18:40Z	15.677	12.707	25.173
1311	2013-09-19T23:48:40Z	20.180	13.030	25.130
1312	2013-09-20T00:18:40Z	19.863	13.061	24.984
1313	2013-09-20T00:48:40Z	17.259	12.836	25.084
1314	2013-09-20T01:18:40Z	17.354	12.876	25.119
1315	2013-09-20T01:48:40Z	16.163	12.782	25.061
1316	2013-09-20T02:18:40Z	14.694	12.579	25.164
1317	2013-09-20T02:48:40Z	16.303	12.809	25.191
1318	2013-09-20T03:18:40Z	17.524	12.933	25.115
1319	2013-09-20T03:48:40Z	18.816	13.130	25.065
1320	2013-09-20T04:18:40Z	18.177	13.081	25.012
1321	2013-09-20T04:48:40Z	15.645	12.886	25.035
1322	2013-09-20T05:18:40Z	11.247	12.348	25.227
1323	2013-09-20T05:48:40Z	10.040	12.031	25.215
1324	2013-09-20T06:18:40Z	9.968	11.860	25.237
1325	2013-09-20T06:48:40Z	9.260	11.708	25.247
1326	2013-09-20T07:18:40Z	9.580	11.803	25.265
1327	2013-09-20T07:48:40Z	7.941	11.725	25.265
1328	2013-09-20T08:18:40Z	7.784	11.709	25.247
1329	2013-09-20T08:48:40Z	8.967	11.895	25.258
1330	2013-09-20T09:18:40Z	11.095	11.980	25.233
1331	2013-09-20T09:48:40Z	11.174	11.951	25.278
1332	2013-09-20T10:18:40Z	13.350	12.280	25.238
1333	2013-09-20T10:48:40Z	12.240	12.270	25.072
1334	2013-09-20T11:18:40Z	13.396	12.518	25.159
1335	2013-09-20T11:48:40Z	14.837	12.670	25.113
1336	2013-09-20T12:18:40Z	16.042	12.841	25.075
1337	2013-09-20T12:48:40Z	18.990	13.061	25.123
1338	2013-09-20T13:18:40Z	19.883	13.268	25.053
1339	2013-09-20T13:48:40Z	20.413	13.417	24.929
1340	2013-09-20T14:18:40Z	21.815	13.522	25.019
1341	2013-09-20T14:48:40Z	21.609	13.615	24.998
1342	2013-09-20T15:18:40Z	20.382	13.517	24.960
1343	2013-09-20T15:48:40Z	20.324	13.429	24.975
1344	2013-09-20T16:18:40Z	14.866	12.864	25.004
1345	2013-09-20T16:48:40Z	13.179	12.457	25.103
1346	2013-09-20T17:18:40Z	9.299	11.807	25.177
1347	2013-09-20T17:48:40Z	1.631	11.269	25.341
1348	2013-09-20T18:18:40Z	4.960	11.330	25.344
1349	2013-09-20T18:48:40Z	5.151	11.317	25.335
1350	2013-09-20T19:18:40Z	2.596	11.250	25.427
1351	2013-09-20T19:48:40Z	6.306	11.367	25.402
1352	2013-09-20T20:18:40Z	2.802	11.252	25.348
1353	2013-09-20T20:48:40Z	3.926	11.332	25.422
1354	2013-09-20T21:18:40Z	8.542	11.703	25.291
1355	2013-09-20T21:48:40Z	11.844	12.099	25.277
1356	2013-09-20T22:18:40Z	12.127	12.119	25.188
1357	2013-09-20T22:48:40Z	13.031	12.333	25.207
1358	2013-09-20T23:18:40Z	18.232	12.876	25.178
1359	2013-09-20T23:48:40Z	18.477	13.051	25.078
1360	2013-09-21T00:18:40Z	21.375	13.391	25.027
1361	2013-09-21T00:48:40Z	21.299	13.479	24.939
1362	2013-09-21T01:18:40Z	16.254	13.007	25.006
1363	2013-09-21T01:48:40Z	15.941	12.781	25.135
1364	2013-09-21T02:18:40Z	19.361	13.142	25.032
1365	2013-09-21T02:48:40Z	19.063	13.231	25.041
1366	2013-09-21T03:18:40Z	18.399	13.101	24.991
1367	2013-09-21T03:48:40Z	18.745	13.196	24.979
1368	2013-09-21T04:18:40Z	21.338	13.455	25.049
1369	2013-09-21T04:48:40Z	22.099	13.557	25.015
1370	2013-09-21T05:18:40Z	15.218	12.958	25.057
1371	2013-09-21T05:48:40Z	11.084	12.421	25.106
1372	2013-09-21T06:18:40Z	7.362	11.876	25.172
1373	2013-09-21T06:48:40Z	2.340	11.546	25.305
1374	2013-09-21T07:18:40Z	1.763	11.391	25.331
1375	2013-09-21T07:48:40Z	0.336	11.170	25.426
1376	2013-09-21T08:18:40Z	2.470	11.362	25.397
1377	2013-09-21T08:48:40Z	6.379	11.635	25.279
1378	2013-09-21T09:18:40Z	5.832	11.656	25.320
1379	2013-09-21T09:48:40Z	5.938	11.616	25.281
1380	2013-09-21T10:18:40Z	5.297	11.310	25.367
1381	2013-09-21T10:48:40Z	5.878	11.326	25.342
1382	2013-09-21T11:18:40Z	7.591	11.584	25.272
1383	2013-09-21T11:48:40Z	8.017	11.455	25.293
1384	2013-09-21T12:18:40Z	9.880	11.677	25.197
1385	2013-09-21T12:48:40Z	9.549	11.658	25.241
1386	2013-09-21T13:18:40Z	8.932	11.521	25.324
1387	2013-09-21T13:48:40Z	7.147	11.369	25.358
1388	2013-09-21T14:18:40Z	6.933	11.303	25.258
1389	2013-09-21T14:48:40Z	6.458	11.247	25.395
1390	2013-09-21T15:18:40Z	2.261	11.058	25.427
1391	2013-09-21T15:48:40Z	4.331	11.118	25.399
1392	2013-09-21T16:18:40Z	1.213	10.926	25.382
1393	2013-09-21T16:48:40Z	0.195	10.812	25.462
1394	2013-09-21T17:18:40Z	0.222	10.696	25.403
1395	2013-09-21T17:48:40Z	0.227	10.492	25.506
1396	2013-09-21T18:18:40Z	0.239	10.582	25.537
1397	2013-09-21T18:48:40Z	0.237	10.493	25.507
1398	2013-09-21T19:18:40Z	0.211	10.356	25.521
1399	2013-09-21T19:48:40Z	0.239	10.400	25.537
1400	2013-09-21T20:18:40Z	0.254	10.366	25.616
1401	2013-09-21T20:48:40Z	0.208	10.513	25.484
1402	2013-09-21T21:18:40Z	0.261	10.661	25.431
1403	2013-09-21T21:48:40Z	0.216	10.486	25.506
1404	2013-09-21T22:18:40Z	0.238	10.437	25.513
1405	2013-09-21T22:48:40Z	0.259	10.594	25.488
1406	2013-09-21T23:18:40Z	0.196	10.806	25.424
1407	2013-09-21T23:48:40Z	2.848	11.138	25.363
1408	2013-09-22T00:18:40Z	5.558	11.344	25.344
1409	2013-09-22T00:48:40Z	4.311	11.257	25.304
1410	2013-09-22T01:18:40Z	6.372	11.382	25.306
1411	2013-09-22T01:48:40Z	4.923	11.360	25.373
1412	2013-09-22T02:18:40Z	4.271	11.308	25.314
1413	2013-09-22T02:48:40Z	0.685	11.300	25.416
1414	2013-09-22T03:18:40Z	1.242	11.162	25.388
1415	2013-09-22T03:48:40Z	1.431	10.994	25.424
1416	2013-09-22T04:18:40Z	3.748	11.246	25.371
1417	2013-09-22T04:48:40Z	5.023	11.283	25.421
1418	2013-09-22T05:18:40Z	4.217	11.197	25.297
1419	2013-09-22T05:48:40Z	0.283	10.940	25.416
1420	2013-09-22T06:18:40Z	0.206	10.892	25.430
1421	2013-09-22T06:48:40Z	0.198	10.521	25.466
1422	2013-09-22T07:18:40Z	0.266	10.210	25.533
1423	2013-09-22T07:48:40Z	0.219	10.141	25.525
1424	2013-09-22T08:18:40Z	0.232	10.050	25.665
1425	2013-09-22T08:48:40Z	1.222	10.480	25.615
1426	2013-09-22T09:18:40Z	2.852	10.947	25.539
1427	2013-09-22T09:48:40Z	7.906	11.393	25.424
1428	2013-09-22T10:18:40Z	8.442	11.826	25.321
1429	2013-09-22T10:48:40Z	3.846	11.472	25.281
1430	2013-09-22T11:18:40Z	7.503	11.671	25.290
1431	2013-09-22T11:48:40Z	2.072	11.265	25.364
1432	2013-09-22T12:18:40Z	3.021	11.289	25.366
1433	2013-09-22T12:48:40Z	1.635	11.078	25.424
1434	2013-09-22T13:18:40Z	2.661	11.245	25.373
1435	2013-09-22T13:48:40Z	2.856	11.243	25.340
1436	2013-09-22T14:18:40Z	2.997	11.166	25.485
1437	2013-09-22T14:48:40Z	3.394	11.211	25.467
1438	2013-09-22T15:18:40Z	5.480	11.499	25.362
1439	2013-09-22T15:48:40Z	4.932	11.479	25.387
1440	2013-09-22T16:18:40Z	6.264	11.644	25.316
1441	2013-09-22T16:48:40Z	6.096	11.730	25.382
1442	2013-09-22T17:18:40Z	7.813	11.970	25.241
1443	2013-09-22T17:48:40Z	5.823	11.878	25.329
1444	2013-09-22T18:18:40Z	5.766	11.852	25.379
1445	2013-09-22T18:48:40Z	6.220	11.918	25.363
1446	2013-09-22T19:18:40Z	7.444	12.066	25.320
1447	2013-09-22T19:48:40Z	7.267	12.071	25.302
1448	2013-09-22T20:18:40Z	8.509	12.217	25.252
1449	2013-09-22T20:48:40Z	9.810	12.317	25.231
1450	2013-09-22T21:18:40Z	8.896	12.287	25.247
1451	2013-09-22T21:48:40Z	10.093	12.450	25.178
1452	2013-09-22T22:18:40Z	10.888	12.595	25.173
1453	2013-09-22T22:48:40Z	10.603	12.655	25.170
1454	2013-09-22T23:18:40Z	12.309	12.849	25.146
1455	2013-09-22T23:48:40Z	12.267	12.819	25.010
1456	2013-09-23T00:18:40Z	11.263	12.661	25.165
1457	2013-09-23T00:48:40Z	11.610	12.826	25.123
1458	2013-09-23T01:18:40Z	12.685	12.902	25.077
1459	2013-09-23T01:48:40Z	13.456	13.020	25.107
1460	2013-09-23T02:18:40Z	13.456	13.068	25.044
1461	2013-09-23T02:48:40Z	12.110	12.918	25.125
1462	2013-09-23T03:18:40Z	17.026	13.354	25.013
1463	2013-09-23T03:48:40Z	19.082	13.553	24.995
1464	2013-09-23T04:18:40Z	18.508	13.506	24.967
1465	2013-09-23T04:48:40Z	17.356	13.414	24.993
1466	2013-09-23T05:18:40Z	17.072	13.398	24.981
1467	2013-09-23T05:48:40Z	18.965	13.653	24.955
1468	2013-09-23T06:18:40Z	17.978	13.510	24.898
1469	2013-09-23T06:48:40Z	18.622	13.559	24.776
1470	2013-09-23T07:18:40Z	21.990	13.760	24.861
1471	2013-09-23T07:48:40Z	18.724	13.528	24.975
1472	2013-09-23T08:18:40Z	16.057	13.343	24.926
1473	2013-09-23T08:48:40Z	14.825	13.196	25.011
1474	2013-09-23T09:18:40Z	14.455	13.107	25.053
1475	2013-09-23T09:48:40Z	11.971	12.854	25.113
1476	2013-09-23T10:18:40Z	9.306	12.425	25.173
1477	2013-09-23T10:48:40Z	8.118	12.298	25.276
1478	2013-09-23T11:18:40Z	8.525	12.330	25.216
1479	2013-09-23T11:48:40Z	8.569	12.397	25.207
1480	2013-09-23T12:18:40Z	8.786	12.473	25.230
1481	2013-09-23T12:48:40Z	8.794	12.505	25.221
1482	2013-09-23T13:18:40Z	10.017	12.599	25.179
1483	2013-09-23T13:48:40Z	10.550	12.701	25.199
1484	2013-09-23T14:18:40Z	11.063	12.774	25.096
1485	2013-09-23T14:48:40Z	11.181	12.834	25.147
1486	2013-09-23T15:18:40Z	11.269	12.763	25.092
1487	2013-09-23T15:48:40Z	11.580	12.771	25.196
1488	2013-09-23T16:18:40Z	10.998	12.621	25.126
1489	2013-09-23T16:48:40Z	10.275	12.532	25.171
1490	2013-09-23T17:18:40Z	9.996	12.439	25.149
1491	2013-09-23T17:48:40Z	12.156	12.723	25.131
1492	2013-09-23T18:18:40Z	13.584	12.870	25.116
1493	2013-09-23T18:48:40Z	12.924	12.838	25.155
1494	2013-09-23T19:18:40Z	13.889	12.887	25.115
1495	2013-09-23T19:48:40Z	13.941	12.891	25.117
1496	2013-09-23T20:18:40Z	9.911	12.434	25.146
1497	2013-09-23T20:48:40Z	8.576	12.255	25.309
1498	2013-09-23T21:18:40Z	8.585	12.206	25.241
1499	2013-09-23T21:48:40Z	9.514	12.246	25.260
1500	2013-09-23T22:18:40Z	8.706	12.127	25.238
1501	2013-09-23T22:48:40Z	7.447	12.040	25.289
1502	2013-09-23T23:18:40Z	6.339	12.000	25.301
1503	2013-09-23T23:48:40Z	9.335	12.142	25.315
1504	2013-09-24T00:18:40Z	8.850	12.164	25.235
1505	2013-09-24T00:48:40Z	7.958	12.115	25.266
1506	2013-09-24T01:18:40Z	10.507	12.320	25.170
1507	2013-09-24T01:48:40Z	12.584	12.553	25.270
1508	2013-09-24T02:18:40Z	15.169	12.931	25.203
