#				Salinity #242, -7.7(0)
#Record	Time tag (Gmt)	AirSaturation(%)	Temperature(Deg.C)	Salinity(PSU)
4102	2014-11-26T02:47:44Z	24.792	11.598	25.657
4103	2014-11-26T03:17:44Z	24.686	11.600	25.675
4104	2014-11-26T03:47:44Z	22.426	11.542	25.691
4105	2014-11-26T04:17:44Z	22.443	11.529	25.732
4106	2014-11-26T04:47:44Z	20.670	11.497	25.779
4107	2014-11-26T05:17:44Z	20.496	11.492	25.808
4108	2014-11-26T05:47:44Z	17.755	11.427	25.802
4109	2014-11-26T06:17:44Z	16.244	11.393	25.903
4110	2014-11-26T06:47:44Z	18.788	11.429	25.693
4111	2014-11-26T07:17:44Z	18.349	11.417	25.802
4112	2014-11-26T07:47:44Z	21.234	11.478	25.753
4113	2014-11-26T08:17:44Z	19.679	11.431	25.856
4114	2014-11-26T08:47:44Z	17.868	11.409	25.887
4115	2014-11-26T09:17:44Z	18.118	11.409	25.782
4116	2014-11-26T09:47:44Z	17.583	11.391	25.811
4117	2014-11-26T10:17:44Z	16.734	11.372	25.843
4118	2014-11-26T10:47:44Z	17.136	11.377	25.808
4119	2014-11-26T11:17:44Z	17.277	11.391	25.808
4120	2014-11-26T11:47:44Z	16.653	11.374	25.843
4121	2014-11-26T12:17:44Z	16.887	11.367	25.899
4122	2014-11-26T12:47:44Z	17.623	11.392	25.813
4123	2014-11-26T13:17:44Z	18.041	11.399	25.792
4124	2014-11-26T13:47:44Z	18.540	11.421	25.841
4125	2014-11-26T14:17:44Z	18.927	11.426	25.869
4126	2014-11-26T14:47:44Z	17.455	11.409	25.878
4127	2014-11-26T15:17:44Z	20.073	11.462	25.765
4128	2014-11-26T15:47:44Z	21.558	11.515	25.804
4129	2014-11-26T16:17:44Z	23.155	11.579	25.780
4130	2014-11-26T16:47:44Z	24.991	11.631	25.654
4131	2014-11-26T17:17:44Z	26.675	11.673	25.679
4132	2014-11-26T17:47:44Z	26.478	11.683	25.659
4133	2014-11-26T18:17:44Z	25.811	11.650	25.763
4134	2014-11-26T18:47:44Z	22.911	11.617	25.851
4135	2014-11-26T19:17:44Z	20.955	11.588	25.807
4136	2014-11-26T19:47:44Z	23.967	11.663	25.775
4137	2014-11-26T20:17:44Z	20.399	11.544	25.855
4138	2014-11-26T20:47:44Z	20.280	11.541	25.750
4139	2014-11-26T21:17:44Z	21.567	11.577	26.014
4140	2014-11-26T21:47:44Z	20.330	11.522	25.744
4141	2014-11-26T22:17:44Z	20.821	11.506	25.735
4142	2014-11-26T22:47:44Z	18.634	11.438	25.840
4143	2014-11-26T23:17:44Z	19.626	11.472	25.768
4144	2014-11-26T23:47:44Z	19.317	11.478	25.751
4145	2014-11-27T00:17:44Z	21.379	11.522	25.682
4146	2014-11-27T00:47:44Z	22.066	11.538	25.798
4147	2014-11-27T01:17:44Z	20.484	11.512	25.805
4148	2014-11-27T01:47:44Z	16.867	11.433	25.866
4149	2014-11-27T02:17:44Z	21.292	11.493	25.808
4150	2014-11-27T02:47:44Z	19.302	11.473	25.873
4151	2014-11-27T03:17:44Z	17.995	11.436	25.702
4152	2014-11-27T03:47:44Z	19.996	11.479	25.846
4153	2014-11-27T04:17:44Z	23.926	11.573	25.723
4154	2014-11-27T04:47:44Z	22.043	11.544	24.700
4155	2014-11-27T05:17:44Z	23.538	11.577	25.737
4156	2014-11-27T05:47:44Z	23.562	11.623	25.782
4157	2014-11-27T06:17:44Z	23.176	11.602	25.755
4158	2014-11-27T06:47:44Z	18.743	11.505	25.834
4159	2014-11-27T07:17:44Z	18.800	11.475	25.839
4160	2014-11-27T07:47:44Z	17.987	11.435	25.834
4161	2014-11-27T08:17:44Z	18.940	11.456	25.818
4162	2014-11-27T08:47:44Z	18.474	11.454	25.811
4163	2014-11-27T09:17:44Z	17.408	11.413	25.878
4164	2014-11-27T09:47:44Z	17.740	11.416	25.883
4165	2014-11-27T10:17:44Z	16.354	11.363	25.827
4166	2014-11-27T10:47:44Z	13.357	11.365	26.054
4167	2014-11-27T11:17:44Z	15.877	11.372	25.867
4168	2014-11-27T11:47:44Z	16.155	11.379	25.854
4169	2014-11-27T12:17:44Z	16.718	11.437	25.895
4170	2014-11-27T12:47:44Z	15.691	11.438	25.889
4171	2014-11-27T13:17:44Z	16.609	11.461	25.895
4172	2014-11-27T13:47:44Z	16.518	11.459	25.863
4173	2014-11-27T14:17:44Z	17.020	11.477	25.887
4174	2014-11-27T14:47:44Z	19.608	11.526	25.880
4175	2014-11-27T15:17:44Z	22.779	11.594	25.808
4176	2014-11-27T15:47:44Z	18.512	11.523	25.835
4177	2014-11-27T16:17:44Z	26.776	11.717	25.723
4178	2014-11-27T16:47:44Z	24.466	11.723	25.745
4179	2014-11-27T17:17:44Z	26.872	11.700	25.745
4180	2014-11-27T17:47:44Z	21.705	11.659	25.777
4181	2014-11-27T18:17:44Z	21.296	11.570	25.749
4182	2014-11-27T18:47:44Z	20.172	11.545	25.912
4183	2014-11-27T19:17:44Z	17.598	11.506	25.808
4184	2014-11-27T19:47:44Z	15.400	11.466	26.010
4185	2014-11-27T20:17:44Z	18.451	11.481	25.896
4186	2014-11-27T20:47:44Z	18.542	11.477	25.840
4187	2014-11-27T21:17:44Z	16.580	11.468	25.932
4188	2014-11-27T21:47:44Z	16.379	11.458	25.934
4189	2014-11-27T22:17:44Z	15.905	11.440	25.972
4190	2014-11-27T22:47:44Z	15.920	11.440	25.977
4191	2014-11-27T23:17:44Z	16.405	11.442	25.853
4192	2014-11-27T23:47:44Z	18.401	11.492	25.742
4193	2014-11-28T00:17:44Z	18.554	11.492	25.818
4194	2014-11-28T00:47:44Z	21.180	11.508	25.825
4195	2014-11-28T01:17:44Z	20.871	11.565	25.792
4196	2014-11-28T01:47:44Z	19.186	11.488	25.833
4197	2014-11-28T02:17:44Z	17.141	11.439	25.874
4198	2014-11-28T02:47:44Z	16.639	11.424	25.708
4199	2014-11-28T03:17:44Z	15.386	11.413	25.957
4200	2014-11-28T03:47:44Z	15.529	11.375	26.062
4201	2014-11-28T04:17:44Z	21.045	11.501	25.713
4202	2014-11-28T04:47:44Z	23.610	11.600	25.732
4203	2014-11-28T05:17:44Z	27.277	11.705	25.810
4204	2014-11-28T05:47:44Z	29.830	11.782	25.758
4205	2014-11-28T06:17:44Z	28.650	11.742	25.769
4206	2014-11-28T06:47:44Z	28.640	11.771	25.859
4207	2014-11-28T07:17:44Z	28.992	11.770	25.799
4208	2014-11-28T07:47:44Z	26.364	11.732	25.832
4209	2014-11-28T08:17:44Z	28.677	11.743	25.795
4210	2014-11-28T08:47:44Z	23.709	11.668	25.802
4211	2014-11-28T09:17:44Z	23.903	11.605	25.852
4212	2014-11-28T09:47:44Z	24.632	11.622	25.814
4213	2014-11-28T10:17:44Z	22.782	11.563	26.008
4214	2014-11-28T10:47:44Z	22.627	11.600	25.899
4215	2014-11-28T11:17:44Z	21.389	11.561	25.914
4216	2014-11-28T11:47:44Z	21.058	11.572	25.901
4217	2014-11-28T12:17:44Z	23.417	11.615	25.878
4218	2014-11-28T12:47:44Z	22.275	11.576	25.888
4219	2014-11-28T13:17:44Z	20.739	11.555	25.936
4220	2014-11-28T13:47:44Z	21.979	11.585	25.830
4221	2014-11-28T14:17:44Z	22.257	11.593	25.905
4222	2014-11-28T14:47:44Z	20.328	11.524	25.701
4223	2014-11-28T15:17:44Z	21.127	11.541	25.914
4224	2014-11-28T15:47:44Z	22.310	11.563	25.909
4225	2014-11-28T16:17:44Z	22.307	11.579	25.793
4226	2014-11-28T16:47:44Z	21.689	11.577	25.766
4227	2014-11-28T17:17:44Z	23.713	11.622	25.805
4228	2014-11-28T17:47:44Z	27.063	11.697	25.693
4229	2014-11-28T18:17:44Z	27.724	11.736	25.656
4230	2014-11-28T18:47:44Z	27.873	11.738	25.509
4231	2014-11-28T19:17:44Z	26.912	11.703	25.593
4232	2014-11-28T19:47:44Z	26.140	11.682	25.724
4233	2014-11-28T20:17:44Z	21.814	11.595	25.796
4234	2014-11-28T20:47:44Z	26.772	11.682	25.737
4235	2014-11-28T21:17:44Z	24.115	11.630	25.776
4236	2014-11-28T21:47:44Z	23.717	11.630	25.746
4237	2014-11-28T22:17:44Z	24.432	11.630	25.744
4238	2014-11-28T22:47:44Z	21.214	11.556	25.854
4239	2014-11-28T23:17:44Z	20.259	11.540	25.837
4240	2014-11-28T23:47:44Z	21.066	11.551	25.881
4241	2014-11-29T00:17:44Z	18.912	11.505	25.867
4242	2014-11-29T00:47:44Z	20.344	11.515	25.876
4243	2014-11-29T01:17:44Z	20.472	11.526	25.846
4244	2014-11-29T01:47:44Z	21.059	11.553	25.933
4245	2014-11-29T02:17:44Z	21.045	11.558	25.894
4246	2014-11-29T02:47:44Z	18.166	11.494	25.873
4247	2014-11-29T03:17:44Z	19.454	11.514	25.875
4248	2014-11-29T03:47:44Z	18.309	11.482	25.910
4249	2014-11-29T04:17:44Z	19.650	11.556	25.813
4250	2014-11-29T04:47:44Z	19.787	11.514	25.763
4251	2014-11-29T05:17:44Z	25.085	11.633	25.796
4252	2014-11-29T05:47:44Z	24.861	11.653	25.724
4253	2014-11-29T06:17:44Z	23.560	11.657	25.842
4254	2014-11-29T06:47:44Z	25.736	11.691	25.825
4255	2014-11-29T07:17:44Z	32.393	11.785	25.714
4256	2014-11-29T07:47:44Z	33.607	11.799	25.784
4257	2014-11-29T08:17:44Z	33.214	11.794	25.833
4258	2014-11-29T08:47:44Z	20.052	11.579	25.808
4259	2014-11-29T09:17:44Z	24.663	11.661	25.629
4260	2014-11-29T09:47:44Z	16.572	11.483	25.907
4261	2014-11-29T10:17:44Z	31.809	11.726	25.850
4262	2014-11-29T10:47:44Z	30.625	11.736	25.841
4263	2014-11-29T11:17:44Z	22.678	11.632	25.809
4264	2014-11-29T11:47:44Z	24.260	11.591	25.880
4265	2014-11-29T12:17:44Z	16.642	11.496	25.806
4266	2014-11-29T12:47:44Z	16.850	11.452	25.851
4267	2014-11-29T13:17:44Z	17.583	11.475	25.707
4268	2014-11-29T13:47:44Z	25.541	11.625	26.053
4269	2014-11-29T14:17:44Z	18.389	11.530	25.830
4270	2014-11-29T14:47:44Z	17.080	11.460	25.867
4271	2014-11-29T15:17:44Z	16.067	11.435	25.892
4272	2014-11-29T15:47:44Z	15.614	11.429	25.906
4273	2014-11-29T16:17:44Z	24.027	11.530	25.847
4274	2014-11-29T16:47:44Z	28.118	11.646	25.862
4275	2014-11-29T17:17:44Z	25.203	11.685	25.840
4276	2014-11-29T17:47:44Z	26.071	11.714	25.825
4277	2014-11-29T18:17:44Z	26.304	11.716	25.851
4278	2014-11-29T18:47:44Z	28.345	11.740	25.799
4279	2014-11-29T19:17:44Z	30.817	11.754	25.714
4280	2014-11-29T19:47:44Z	29.717	11.742	25.797
4281	2014-11-29T20:17:44Z	26.661	11.724	25.830
4282	2014-11-29T20:47:44Z	26.576	11.721	25.831
4283	2014-11-29T21:17:44Z	27.024	11.702	25.830
4284	2014-11-29T21:47:44Z	27.933	11.663	25.847
4285	2014-11-29T22:17:44Z	27.539	11.640	25.838
4286	2014-11-29T22:47:44Z	30.038	11.699	25.863
4287	2014-11-29T23:17:44Z	25.930	11.630	25.915
4288	2014-11-29T23:47:44Z	23.383	11.585	25.866
4289	2014-11-30T00:17:44Z	22.829	11.570	25.905
4290	2014-11-30T00:47:44Z	29.978	11.674	25.897
4291	2014-11-30T01:17:44Z	27.013	11.679	25.832
4292	2014-11-30T01:47:44Z	28.222	11.667	25.862
4293	2014-11-30T02:17:44Z	23.460	11.658	25.834
4294	2014-11-30T02:47:44Z	27.343	11.628	25.878
4295	2014-11-30T03:17:44Z	27.376	11.607	25.997
4296	2014-11-30T03:47:44Z	25.700	11.599	25.882
4297	2014-11-30T04:17:44Z	27.193	11.617	25.906
4298	2014-11-30T04:47:44Z	27.291	11.621	25.850
4299	2014-11-30T05:17:44Z	24.837	11.604	25.896
4300	2014-11-30T05:47:44Z	22.666	11.538	25.847
4301	2014-11-30T06:17:44Z	26.692	11.639	25.919
4302	2014-11-30T06:47:44Z	25.675	11.682	25.684
4303	2014-11-30T07:17:44Z	29.302	11.753	25.782
4304	2014-11-30T07:47:44Z	30.992	11.751	25.746
4305	2014-11-30T08:17:44Z	32.226	11.770	25.734
4306	2014-11-30T08:47:44Z	26.527	11.709	25.782
4307	2014-11-30T09:17:44Z	24.038	11.689	25.810
4308	2014-11-30T09:47:44Z	22.507	11.671	25.824
4309	2014-11-30T10:17:44Z	22.885	11.661	25.861
4310	2014-11-30T10:47:44Z	24.344	11.674	25.749
4311	2014-11-30T11:17:44Z	22.978	11.659	25.797
4312	2014-11-30T11:47:44Z	26.540	11.672	25.812
4313	2014-11-30T12:17:44Z	24.113	11.654	25.855
4314	2014-11-30T12:47:44Z	25.321	11.663	25.850
4315	2014-11-30T13:17:44Z	27.534	11.703	25.808
4316	2014-11-30T13:47:44Z	26.817	11.685	25.814
4317	2014-11-30T14:17:44Z	28.165	11.708	25.831
4318	2014-11-30T14:47:44Z	24.934	11.662	26.009
4319	2014-11-30T15:17:44Z	25.504	11.660	25.887
4320	2014-11-30T15:47:44Z	25.302	11.619	25.879
4321	2014-11-30T16:17:44Z	27.174	11.621	25.946
4322	2014-11-30T16:47:44Z	27.175	11.607	25.906
4323	2014-11-30T17:17:44Z	22.777	11.535	26.008
4324	2014-11-30T17:47:44Z	25.977	11.570	25.921
4325	2014-11-30T18:17:44Z	25.442	11.655	25.936
4326	2014-11-30T18:47:44Z	29.858	11.700	25.780
4327	2014-11-30T19:17:44Z	30.951	11.803	25.747
4328	2014-11-30T19:47:44Z	30.394	11.772	25.587
4329	2014-11-30T20:17:44Z	31.329	11.772	25.928
4330	2014-11-30T20:47:44Z	31.015	11.794	25.659
4331	2014-11-30T21:17:44Z	29.933	11.803	25.720
4332	2014-11-30T21:47:44Z	29.161	11.801	25.703
4333	2014-11-30T22:17:44Z	29.886	11.773	25.780
4334	2014-11-30T22:47:44Z	32.526	11.821	25.653
4335	2014-11-30T23:17:44Z	29.971	11.763	25.859
4336	2014-11-30T23:47:44Z	28.422	11.656	25.881
4337	2014-12-01T00:17:44Z	25.755	11.651	25.846
4338	2014-12-01T00:47:44Z	27.487	11.692	25.827
4339	2014-12-01T01:17:44Z	29.007	11.700	25.808
4340	2014-12-01T01:47:44Z	29.906	11.693	25.925
4341	2014-12-01T02:17:44Z	25.533	11.637	25.831
4342	2014-12-01T02:47:44Z	27.366	11.636	25.790
4343	2014-12-01T03:17:44Z	21.048	11.548	25.783
4344	2014-12-01T03:47:44Z	16.167	11.449	25.991
4345	2014-12-01T04:17:44Z	23.162	11.552	25.807
4346	2014-12-01T04:47:44Z	21.158	11.507	25.834
4347	2014-12-01T05:17:44Z	18.987	11.477	25.919
4348	2014-12-01T05:47:44Z	24.410	11.548	25.825
4349	2014-12-01T06:17:44Z	20.132	11.507	25.919
4350	2014-12-01T06:47:44Z	26.298	11.640	25.870
4351	2014-12-01T07:17:44Z	25.541	11.615	25.807
4352	2014-12-01T07:47:44Z	25.707	11.661	25.893
4353	2014-12-01T08:17:44Z	30.801	11.751	25.782
4354	2014-12-01T08:47:44Z	30.714	11.770	25.773
4355	2014-12-01T09:17:44Z	31.703	11.785	25.789
4356	2014-12-01T09:47:44Z	31.199	11.781	25.621
4357	2014-12-01T10:17:44Z	30.482	11.780	25.619
4358	2014-12-01T10:47:44Z	30.433	11.773	25.750
4359	2014-12-01T11:17:44Z	31.338	11.752	25.717
4360	2014-12-01T11:47:44Z	27.138	11.679	25.844
4361	2014-12-01T12:17:44Z	26.593	11.670	25.857
4362	2014-12-01T12:47:44Z	23.477	11.572	25.868
4363	2014-12-01T13:17:44Z	22.458	11.544	25.881
4364	2014-12-01T13:47:44Z	22.845	11.554	25.907
4365	2014-12-01T14:17:44Z	27.786	11.665	25.841
4366	2014-12-01T14:47:44Z	24.648	11.596	25.779
4367	2014-12-01T15:17:44Z	22.200	11.538	25.951
4368	2014-12-01T15:47:44Z	23.060	11.602	25.758
4369	2014-12-01T16:17:44Z	24.930	11.584	25.898
4370	2014-12-01T16:47:44Z	19.215	11.531	25.815
4371	2014-12-01T17:17:44Z	19.412	11.528	25.792
4372	2014-12-01T17:47:44Z	13.268	11.388	25.950
4373	2014-12-01T18:17:44Z	12.449	11.347	25.944
4374	2014-12-01T18:47:44Z	14.638	11.378	25.983
4375	2014-12-01T19:17:44Z	15.221	11.393	25.871
4376	2014-12-01T19:47:44Z	17.130	11.460	25.892
4377	2014-12-01T20:17:44Z	21.202	11.519	25.960
4378	2014-12-01T20:47:44Z	24.913	11.623	25.815
4379	2014-12-01T21:17:44Z	27.713	11.666	25.786
4380	2014-12-01T21:47:44Z	26.859	11.702	25.800
4381	2014-12-01T22:17:44Z	29.971	11.713	25.744
4382	2014-12-01T22:47:44Z	25.542	11.716	25.737
4383	2014-12-01T23:17:44Z	26.737	11.697	26.007
4384	2014-12-01T23:47:44Z	28.396	11.676	25.932
4385	2014-12-02T00:17:44Z	26.335	11.634	25.820
4386	2014-12-02T00:47:44Z	16.624	11.469	25.833
4387	2014-12-02T01:17:44Z	16.460	11.447	26.026
4388	2014-12-02T01:47:44Z	23.391	11.544	25.719
4389	2014-12-02T02:17:44Z	15.050	11.403	25.799
4390	2014-12-02T02:47:44Z	15.521	11.384	25.838
4391	2014-12-02T03:17:44Z	17.300	11.416	25.910
4392	2014-12-02T03:47:44Z	16.644	11.365	25.902
4393	2014-12-02T04:17:44Z	17.785	11.468	25.921
4394	2014-12-02T04:47:44Z	21.595	11.577	25.881
4395	2014-12-02T05:17:44Z	21.197	11.553	25.814
4396	2014-12-02T05:47:44Z	19.384	11.522	25.803
4397	2014-12-02T06:17:44Z	29.714	11.602	25.827
4398	2014-12-02T06:47:44Z	21.260	11.588	25.786
4399	2014-12-02T07:17:44Z	22.001	11.589	25.815
4400	2014-12-02T07:47:44Z	22.012	11.589	25.946
4401	2014-12-02T08:17:44Z	19.725	11.551	25.879
4402	2014-12-02T08:47:44Z	23.738	11.614	25.794
4403	2014-12-02T09:17:44Z	23.050	11.619	25.774
4404	2014-12-02T09:47:44Z	23.833	11.644	25.949
4405	2014-12-02T10:17:44Z	25.430	11.685	25.684
4406	2014-12-02T10:47:44Z	27.274	11.716	25.736
4407	2014-12-02T11:17:44Z	25.920	11.685	25.733
4408	2014-12-02T11:47:44Z	23.341	11.646	25.812
4409	2014-12-02T12:17:44Z	26.405	11.612	25.909
4410	2014-12-02T12:47:44Z	21.953	11.549	25.854
4411	2014-12-02T13:17:44Z	21.236	11.560	25.834
4412	2014-12-02T13:47:44Z	20.502	11.526	25.880
4413	2014-12-02T14:17:44Z	22.039	11.504	25.820
4414	2014-12-02T14:47:44Z	17.640	11.412	25.862
4415	2014-12-02T15:17:44Z	17.164	11.388	25.888
4416	2014-12-02T15:47:44Z	15.500	11.382	25.888
4417	2014-12-02T16:17:44Z	21.459	11.494	25.998
4418	2014-12-02T16:47:44Z	26.736	11.606	25.875
4419	2014-12-02T17:17:44Z	26.419	11.639	25.871
4420	2014-12-02T17:47:44Z	26.037	11.620	25.805
4421	2014-12-02T18:17:44Z	21.310	11.581	25.833
4422	2014-12-02T18:47:44Z	20.070	11.576	25.902
4423	2014-12-02T19:17:44Z	22.652	11.533	25.856
4424	2014-12-02T19:47:44Z	18.452	11.466	25.784
4425	2014-12-02T20:17:44Z	19.460	11.474	25.920
4426	2014-12-02T20:47:44Z	21.202	11.522	25.878
4427	2014-12-02T21:17:44Z	22.486	11.564	25.768
4428	2014-12-02T21:47:44Z	23.004	11.579	25.843
4429	2014-12-02T22:17:44Z	25.144	11.650	25.774
4430	2014-12-02T22:47:44Z	29.332	11.695	25.720
4431	2014-12-02T23:17:44Z	25.602	11.697	25.747
4432	2014-12-02T23:47:44Z	28.584	11.731	25.713
4433	2014-12-03T00:17:44Z	27.457	11.667	25.783
4434	2014-12-03T00:47:44Z	24.006	11.632	25.874
4435	2014-12-03T01:17:44Z	20.984	11.540	25.856
4436	2014-12-03T01:47:44Z	19.866	11.477	25.876
4437	2014-12-03T02:17:44Z	22.175	11.520	25.818
4438	2014-12-03T02:47:44Z	24.352	11.561	25.862
4439	2014-12-03T03:17:44Z	26.198	11.592	25.814
4440	2014-12-03T03:47:44Z	24.559	11.573	25.894
4441	2014-12-03T04:17:44Z	26.703	11.635	25.710
4442	2014-12-03T04:47:44Z	22.037	11.553	25.877
4443	2014-12-03T05:17:44Z	19.903	11.501	25.861
4444	2014-12-03T05:47:44Z	22.555	11.550	25.925
4445	2014-12-03T06:17:44Z	20.596	11.542	25.805
4446	2014-12-03T06:47:44Z	13.978	11.356	25.906
4447	2014-12-03T07:17:44Z	17.994	11.436	25.940
4448	2014-12-03T07:47:44Z	19.419	11.474	25.793
4449	2014-12-03T08:17:44Z	19.657	11.524	25.826
4450	2014-12-03T08:47:44Z	21.747	11.555	25.854
4451	2014-12-03T09:17:44Z	25.479	11.622	25.776
4452	2014-12-03T09:47:44Z	25.125	11.639	25.804
4453	2014-12-03T10:17:44Z	26.050	11.673	25.769
4454	2014-12-03T10:47:44Z	27.562	11.685	25.767
4455	2014-12-03T11:17:44Z	28.857	11.706	25.765
4456	2014-12-03T11:47:44Z	35.688	11.796	25.723
4457	2014-12-03T12:17:44Z	37.409	11.842	25.710
4458	2014-12-03T12:47:44Z	29.586	11.781	25.703
4459	2014-12-03T13:17:44Z	30.225	11.753	25.799
4460	2014-12-03T13:47:44Z	21.103	11.545	25.784
4461	2014-12-03T14:17:44Z	19.895	11.504	25.878
4462	2014-12-03T14:47:44Z	24.293	11.556	25.831
4463	2014-12-03T15:17:44Z	21.032	11.494	25.816
4464	2014-12-03T15:47:44Z	18.875	11.444	25.876
4465	2014-12-03T16:17:44Z	17.708	11.386	25.910
4466	2014-12-03T16:47:44Z	18.118	11.419	25.886
4467	2014-12-03T17:17:44Z	20.971	11.523	25.958
4468	2014-12-03T17:47:44Z	22.931	11.561	25.820
4469	2014-12-03T18:17:44Z	21.187	11.538	25.878
4470	2014-12-03T18:47:44Z	21.571	11.542	25.949
4471	2014-12-03T19:17:44Z	24.672	11.573	25.954
4472	2014-12-03T19:47:44Z	22.534	11.567	25.905
4473	2014-12-03T20:17:44Z	23.212	11.581	25.962
4474	2014-12-03T20:47:44Z	27.527	11.592	26.034
4475	2014-12-03T21:17:44Z	22.625	11.548	25.909
4476	2014-12-03T21:47:44Z	21.118	11.536	25.835
4477	2014-12-03T22:17:44Z	21.264	11.554	25.886
4478	2014-12-03T22:47:44Z	23.214	11.609	25.882
4479	2014-12-03T23:17:44Z	33.118	11.752	25.763
4480	2014-12-03T23:47:44Z	40.747	11.803	25.834
4481	2014-12-04T00:17:44Z	37.222	11.823	25.756
4482	2014-12-04T00:47:44Z	37.935	11.831	25.720
4483	2014-12-04T01:17:44Z	40.457	11.831	25.755
4484	2014-12-04T01:47:44Z	40.806	11.829	25.738
4485	2014-12-04T02:17:44Z	32.410	11.747	25.741
4486	2014-12-04T02:47:44Z	24.574	11.654	25.888
4487	2014-12-04T03:17:44Z	34.158	11.686	25.838
4488	2014-12-04T03:47:44Z	35.334	11.699	25.954
4489	2014-12-04T04:17:44Z	36.469	11.712	25.957
4490	2014-12-04T04:47:44Z	34.865	11.685	25.945
4491	2014-12-04T05:17:44Z	34.010	11.670	25.992
4492	2014-12-04T05:47:44Z	35.321	11.673	25.972
4493	2014-12-04T06:17:44Z	30.507	11.645	25.966
4494	2014-12-04T06:47:44Z	34.737	11.674	25.918
4495	2014-12-04T07:17:44Z	34.801	11.692	25.914
4496	2014-12-04T07:47:44Z	34.714	11.689	25.845
4497	2014-12-04T08:17:44Z	32.244	11.628	25.901
4498	2014-12-04T08:47:44Z	31.294	11.660	25.861
4499	2014-12-04T09:17:44Z	30.785	11.654	25.979
4500	2014-12-04T09:47:44Z	32.226	11.704	25.862
4501	2014-12-04T10:17:44Z	30.802	11.680	25.935
4502	2014-12-04T10:47:44Z	28.570	11.661	25.857
4503	2014-12-04T11:17:44Z	32.052	11.713	25.878
4504	2014-12-04T11:47:44Z	34.920	11.757	25.778
4505	2014-12-04T12:17:44Z	38.498	11.798	25.747
4506	2014-12-04T12:47:44Z	38.462	11.837	25.607
4507	2014-12-04T13:17:44Z	38.442	11.819	25.750
4508	2014-12-04T13:47:44Z	30.201	11.744	25.890
4509	2014-12-04T14:17:44Z	32.546	11.684	25.847
4510	2014-12-04T14:47:44Z	33.534	11.701	25.908
4511	2014-12-04T15:17:44Z	33.939	11.698	25.835
4512	2014-12-04T15:47:44Z	32.462	11.682	26.021
4513	2014-12-04T16:17:44Z	30.105	11.631	25.974
4514	2014-12-04T16:47:44Z	26.320	11.573	25.896
4515	2014-12-04T17:17:44Z	32.743	11.705	25.894
4516	2014-12-04T17:47:44Z	35.791	11.740	26.065
4517	2014-12-04T18:17:44Z	25.072	11.737	25.927
4518	2014-12-04T18:47:44Z	22.420	11.733	25.861
4519	2014-12-04T19:17:44Z	23.952	11.746	25.789
4520	2014-12-04T19:47:44Z	29.352	11.761	25.798
4521	2014-12-04T20:17:44Z	36.482	11.779	25.831
4522	2014-12-04T20:47:44Z	33.031	11.733	25.911
4523	2014-12-04T21:17:44Z	34.435	11.740	25.921
4524	2014-12-04T21:47:44Z	34.452	11.711	25.830
4525	2014-12-04T22:17:44Z	35.034	11.737	25.865
4526	2014-12-04T22:47:44Z	29.631	11.698	26.058
4527	2014-12-04T23:17:44Z	28.172	11.689	25.636
4528	2014-12-04T23:47:44Z	29.481	11.719	25.716
4529	2014-12-05T00:17:44Z	29.989	11.738	25.649
4530	2014-12-05T00:47:44Z	29.142	11.716	25.771
4531	2014-12-05T01:17:44Z	25.440	11.706	25.788
4532	2014-12-05T01:47:44Z	29.951	11.720	25.817
4533	2014-12-05T02:17:44Z	27.447	11.732	25.845
4534	2014-12-05T02:47:44Z	27.202	11.717	25.750
4535	2014-12-05T03:17:44Z	28.839	11.730	25.758
4536	2014-12-05T03:47:44Z	30.061	11.730	25.845
4537	2014-12-05T04:17:44Z	29.313	11.717	25.765
4538	2014-12-05T04:47:44Z	32.453	11.734	25.856
4539	2014-12-05T05:17:44Z	33.032	11.709	25.898
4540	2014-12-05T05:47:44Z	32.142	11.695	25.902
4541	2014-12-05T06:17:44Z	33.074	11.658	25.920
4542	2014-12-05T06:47:44Z	28.983	11.619	25.967
4543	2014-12-05T07:17:44Z	29.430	11.649	25.945
4544	2014-12-05T07:47:44Z	30.513	11.677	25.923
4545	2014-12-05T08:17:44Z	28.808	11.711	25.896
4546	2014-12-05T08:47:44Z	30.917	11.695	25.897
4547	2014-12-05T09:17:44Z	25.894	11.637	25.882
4548	2014-12-05T09:47:44Z	24.218	11.616	25.869
4549	2014-12-05T10:17:44Z	27.207	11.664	25.853
4550	2014-12-05T10:47:44Z	28.198	11.681	25.815
4551	2014-12-05T11:17:44Z	28.399	11.694	25.868
4552	2014-12-05T11:47:44Z	27.402	11.657	25.924
4553	2014-12-05T12:17:44Z	26.719	11.629	25.920
4554	2014-12-05T12:47:44Z	29.966	11.713	25.986
4555	2014-12-05T13:17:44Z	35.063	11.814	25.736
4556	2014-12-05T13:47:44Z	38.377	11.844	25.729
4557	2014-12-05T14:17:44Z	36.985	11.829	25.750
4558	2014-12-05T14:47:44Z	37.485	11.830	25.767
4559	2014-12-05T15:17:44Z	31.858	11.773	25.828
4560	2014-12-05T15:47:44Z	31.051	11.738	25.882
4561	2014-12-05T16:17:44Z	30.678	11.708	25.868
4562	2014-12-05T16:47:44Z	21.213	11.574	25.930
4563	2014-12-05T17:17:44Z	32.094	11.720	25.982
4564	2014-12-05T17:47:44Z	32.892	11.735	25.930
4565	2014-12-05T18:17:44Z	35.377	11.703	25.887
