#				Salinity #242, -7.7(0)
#Record	Time tag (Gmt)	AirSaturation(%)	Temperature(Deg.C)	Salinity(PSU)
482	2015-02-21T16:56:05Z	52.710	6.363	26.056
483	2015-02-21T17:26:05Z	52.787	6.356	26.025
484	2015-02-21T17:56:05Z	50.504	6.518	26.310
485	2015-02-21T18:26:05Z	45.291	6.656	26.315
486	2015-02-21T18:56:05Z	46.242	6.621	26.280
487	2015-02-21T19:26:05Z	44.755	6.664	26.325
488	2015-02-21T19:56:05Z	42.943	6.738	26.385
489	2015-02-21T20:26:05Z	38.343	6.866	26.453
490	2015-02-21T20:56:05Z	38.945	6.865	26.461
491	2015-02-21T21:26:05Z	47.271	6.646	26.212
492	2015-02-21T21:56:05Z	42.581	6.766	26.348
493	2015-02-21T22:26:05Z	44.018	6.697	26.245
494	2015-02-21T22:56:05Z	41.034	6.791	26.411
495	2015-02-21T23:26:05Z	41.643	6.751	26.351
496	2015-02-21T23:56:05Z	41.306	6.751	26.346
497	2015-02-22T00:26:05Z	40.469	6.791	26.388
498	2015-02-22T00:56:05Z	38.066	6.871	26.461
499	2015-02-22T01:26:05Z	39.340	6.844	26.439
500	2015-02-22T01:56:05Z	42.255	6.730	26.280
501	2015-02-22T02:26:05Z	41.309	6.721	26.313
502	2015-02-22T02:56:05Z	47.246	6.567	26.110
503	2015-02-22T03:26:05Z	51.117	6.483	26.105
504	2015-02-22T03:56:05Z	50.605	6.490	26.229
505	2015-02-22T04:26:05Z	50.853	6.525	26.284
506	2015-02-22T04:56:05Z	51.218	6.533	26.125
507	2015-02-22T05:26:05Z	54.402	6.438	26.273
508	2015-02-22T05:56:05Z	52.151	6.521	26.260
509	2015-02-22T06:26:05Z	48.799	6.573	26.204
510	2015-02-22T06:56:05Z	46.460	6.660	26.407
511	2015-02-22T07:26:05Z	45.097	6.622	26.226
512	2015-02-22T07:56:05Z	43.046	6.739	26.435
513	2015-02-22T08:26:05Z	39.034	6.822	26.419
514	2015-02-22T08:56:05Z	39.816	6.829	26.393
515	2015-02-22T09:26:05Z	38.191	6.877	26.380
516	2015-02-22T09:56:05Z	36.862	6.917	26.473
517	2015-02-22T10:26:05Z	36.667	6.901	26.335
518	2015-02-22T10:56:05Z	37.997	6.871	26.456
519	2015-02-22T11:26:05Z	37.768	6.889	26.413
520	2015-02-22T11:56:05Z	36.648	6.938	26.459
521	2015-02-22T12:26:05Z	37.925	6.936	26.621
522	2015-02-22T12:56:05Z	34.999	6.985	26.555
523	2015-02-22T13:26:05Z	31.747	7.051	26.540
524	2015-02-22T13:56:05Z	28.735	7.159	26.666
525	2015-02-22T14:26:05Z	29.199	7.131	26.568
526	2015-02-22T14:56:05Z	31.976	7.065	26.528
527	2015-02-22T15:26:05Z	35.638	6.946	26.490
528	2015-02-22T15:56:05Z	40.499	6.790	26.327
529	2015-02-22T16:26:05Z	41.420	6.774	26.428
530	2015-02-22T16:56:05Z	43.759	6.726	26.379
531	2015-02-22T17:26:05Z	46.441	6.740	26.486
532	2015-02-22T17:56:05Z	34.569	6.934	26.582
533	2015-02-22T18:26:05Z	31.620	7.035	26.584
534	2015-02-22T18:56:05Z	35.427	6.952	26.498
535	2015-02-22T19:26:05Z	35.986	6.941	26.579
536	2015-02-22T19:56:05Z	29.204	7.114	26.650
537	2015-02-22T20:26:05Z	26.561	7.177	26.715
538	2015-02-22T20:56:05Z	26.698	7.217	26.649
539	2015-02-22T21:26:05Z	27.139	7.207	26.701
540	2015-02-22T21:56:05Z	27.324	7.226	26.662
541	2015-02-22T22:26:05Z	28.067	7.162	26.580
542	2015-02-22T22:56:05Z	27.303	7.189	26.601
543	2015-02-22T23:26:05Z	28.095	7.160	26.687
544	2015-02-22T23:56:05Z	29.072	7.135	26.641
545	2015-02-23T00:26:05Z	28.458	7.150	26.605
546	2015-02-23T00:56:05Z	28.028	7.153	26.605
547	2015-02-23T01:26:05Z	28.085	7.159	26.599
548	2015-02-23T01:56:05Z	40.303	6.956	26.476
549	2015-02-23T02:26:05Z	40.028	6.957	26.486
550	2015-02-23T02:56:05Z	42.322	6.895	26.375
551	2015-02-23T03:26:05Z	37.497	6.913	26.472
552	2015-02-23T03:56:05Z	37.558	6.909	26.421
553	2015-02-23T04:26:05Z	38.870	6.884	26.458
554	2015-02-23T04:56:05Z	38.107	6.899	26.456
555	2015-02-23T05:26:05Z	37.095	6.889	26.540
556	2015-02-23T05:56:05Z	39.989	6.928	26.475
557	2015-02-23T06:26:05Z	30.294	7.128	26.793
558	2015-02-23T06:56:05Z	39.255	6.948	26.498
559	2015-02-23T07:26:05Z	34.997	7.093	26.644
560	2015-02-23T07:56:05Z	31.838	7.170	26.721
561	2015-02-23T08:26:05Z	33.636	7.095	26.598
562	2015-02-23T08:56:05Z	29.707	7.093	26.575
563	2015-02-23T09:26:05Z	31.061	7.116	26.580
564	2015-02-23T09:56:05Z	26.743	7.231	26.778
565	2015-02-23T10:26:05Z	32.840	7.159	26.627
566	2015-02-23T10:56:05Z	29.690	7.199	26.681
567	2015-02-23T11:26:05Z	32.158	7.157	26.626
568	2015-02-23T11:56:05Z	27.392	7.205	26.683
569	2015-02-23T12:26:05Z	32.733	7.109	26.604
570	2015-02-23T12:56:05Z	33.038	7.092	26.627
571	2015-02-23T13:26:05Z	33.297	7.033	26.665
572	2015-02-23T13:56:05Z	36.332	7.042	26.558
573	2015-02-23T14:26:05Z	38.096	7.077	26.685
574	2015-02-23T14:56:05Z	37.414	7.085	26.662
575	2015-02-23T15:26:05Z	33.983	7.019	26.549
576	2015-02-23T15:56:05Z	38.142	7.036	26.616
577	2015-02-23T16:26:05Z	43.575	6.924	26.481
578	2015-02-23T16:56:05Z	39.417	6.893	26.334
579	2015-02-23T17:26:05Z	40.960	6.902	26.450
580	2015-02-23T17:56:05Z	39.811	6.946	26.610
581	2015-02-23T18:26:05Z	34.323	7.026	26.658
582	2015-02-23T18:56:05Z	40.388	6.891	26.489
583	2015-02-23T19:26:05Z	29.201	7.117	26.657
584	2015-02-23T19:56:05Z	39.789	6.960	26.580
585	2015-02-23T20:26:05Z	41.361	6.822	26.337
586	2015-02-23T20:56:05Z	41.049	6.758	26.348
587	2015-02-23T21:26:05Z	47.956	6.587	26.224
588	2015-02-23T21:56:05Z	43.021	6.684	26.318
589	2015-02-23T22:26:05Z	43.101	6.718	26.356
590	2015-02-23T22:56:05Z	43.203	6.704	26.332
591	2015-02-23T23:26:05Z	42.869	6.697	26.314
592	2015-02-23T23:56:05Z	45.282	6.634	26.311
593	2015-02-24T00:26:05Z	43.704	6.660	26.315
594	2015-02-24T00:56:05Z	43.132	6.692	26.321
595	2015-02-24T01:26:05Z	41.149	6.772	26.481
596	2015-02-24T01:56:05Z	43.359	6.693	26.333
597	2015-02-24T02:26:05Z	43.739	6.682	26.289
598	2015-02-24T02:56:05Z	43.000	6.703	26.317
599	2015-02-24T03:26:05Z	42.803	6.690	26.316
600	2015-02-24T03:56:05Z	42.671	6.682	26.288
601	2015-02-24T04:26:05Z	43.624	6.661	26.318
602	2015-02-24T04:56:05Z	43.874	6.637	26.339
603	2015-02-24T05:26:05Z	42.127	6.702	26.342
604	2015-02-24T05:56:05Z	41.554	6.728	26.356
605	2015-02-24T06:26:05Z	40.482	6.764	26.394
606	2015-02-24T06:56:05Z	39.902	6.780	26.432
607	2015-02-24T07:26:05Z	40.350	6.769	26.381
608	2015-02-24T07:56:05Z	40.453	6.769	26.428
609	2015-02-24T08:26:05Z	40.739	6.759	26.348
610	2015-02-24T08:56:05Z	41.406	6.738	26.381
611	2015-02-24T09:26:05Z	41.312	6.745	26.368
612	2015-02-24T09:56:05Z	33.610	7.006	26.660
613	2015-02-24T10:26:05Z	30.448	7.081	26.609
614	2015-02-24T10:56:05Z	30.293	7.098	26.624
615	2015-02-24T11:26:05Z	29.246	7.117	26.588
616	2015-02-24T11:56:05Z	31.150	7.077	26.537
617	2015-02-24T12:26:05Z	33.575	7.031	26.524
618	2015-02-24T12:56:05Z	31.147	7.079	26.657
619	2015-02-24T13:26:05Z	33.813	7.009	26.531
620	2015-02-24T13:56:05Z	34.097	6.990	26.553
621	2015-02-24T14:26:05Z	34.598	6.980	26.520
622	2015-02-24T14:56:05Z	35.302	6.965	26.530
623	2015-02-24T15:26:05Z	33.634	7.000	26.623
624	2015-02-24T15:56:05Z	29.133	7.127	26.686
625	2015-02-24T16:26:05Z	26.742	7.193	26.713
626	2015-02-24T16:56:05Z	29.316	7.133	26.630
627	2015-02-24T17:26:05Z	33.565	7.010	26.518
628	2015-02-24T17:56:05Z	31.324	7.077	26.587
629	2015-02-24T18:26:05Z	35.763	6.996	26.576
630	2015-02-24T18:56:05Z	38.131	6.908	26.509
631	2015-02-24T19:26:05Z	34.714	6.990	26.585
632	2015-02-24T19:56:05Z	30.482	7.071	26.609
633	2015-02-24T20:26:05Z	29.342	7.106	26.593
634	2015-02-24T20:56:05Z	29.945	7.104	26.629
635	2015-02-24T21:26:05Z	30.125	7.095	26.638
636	2015-02-24T21:56:05Z	30.738	7.074	26.598
637	2015-02-24T22:26:05Z	35.081	6.997	26.469
638	2015-02-24T22:56:05Z	28.377	7.153	26.703
639	2015-02-24T23:26:05Z	27.935	7.188	26.648
640	2015-02-24T23:56:05Z	29.055	7.157	26.627
641	2015-02-25T00:26:05Z	45.844	6.806	26.409
642	2015-02-25T00:56:05Z	43.323	6.858	26.641
643	2015-02-25T01:26:05Z	26.980	7.149	26.741
644	2015-02-25T01:56:05Z	27.152	7.192	26.713
645	2015-02-25T02:26:05Z	24.953	7.239	26.746
646	2015-02-25T02:56:05Z	30.012	7.148	26.625
647	2015-02-25T03:26:05Z	29.827	7.140	26.632
648	2015-02-25T03:56:05Z	30.359	7.123	26.668
649	2015-02-25T04:26:05Z	22.768	7.264	26.748
650	2015-02-25T04:56:05Z	30.081	7.127	26.568
651	2015-02-25T05:26:05Z	30.714	7.062	26.379
652	2015-02-25T05:56:05Z	45.719	6.765	26.456
653	2015-02-25T06:26:05Z	44.983	6.629	26.292
654	2015-02-25T06:56:05Z	47.724	6.531	26.320
655	2015-02-25T07:26:05Z	47.908	6.543	26.272
656	2015-02-25T07:56:05Z	46.401	6.552	26.364
657	2015-02-25T08:26:05Z	42.269	6.626	26.382
658	2015-02-25T08:56:05Z	47.132	6.764	26.440
659	2015-02-25T09:26:05Z	41.110	6.767	26.435
660	2015-02-25T09:56:05Z	26.488	7.156	26.725
661	2015-02-25T10:26:05Z	27.704	7.171	26.759
662	2015-02-25T10:56:05Z	24.075	7.283	26.769
663	2015-02-25T11:26:05Z	23.051	7.292	26.800
664	2015-02-25T11:56:05Z	22.267	7.330	26.784
665	2015-02-25T12:26:05Z	26.235	7.201	26.644
666	2015-02-25T12:56:05Z	27.098	7.176	26.643
667	2015-02-25T13:26:05Z	29.264	7.117	26.626
668	2015-02-25T13:56:05Z	29.685	7.104	26.638
669	2015-02-25T14:26:05Z	31.156	7.051	26.646
670	2015-02-25T14:56:05Z	32.461	7.032	26.587
671	2015-02-25T15:26:05Z	34.076	6.972	26.582
672	2015-02-25T15:56:05Z	34.862	6.917	26.592
673	2015-02-25T16:26:05Z	35.869	6.878	26.528
674	2015-02-25T16:56:05Z	35.128	6.877	26.506
675	2015-02-25T17:26:05Z	35.325	6.874	26.510
676	2015-02-25T17:56:05Z	35.708	6.860	26.523
677	2015-02-25T18:26:05Z	36.293	6.839	26.459
678	2015-02-25T18:56:05Z	37.071	6.819	26.456
679	2015-02-25T19:26:05Z	38.016	6.795	26.453
680	2015-02-25T19:56:05Z	39.370	6.767	26.443
681	2015-02-25T20:26:05Z	39.223	6.768	26.446
682	2015-02-25T20:56:05Z	40.007	6.749	26.386
683	2015-02-25T21:26:05Z	39.345	6.775	26.495
684	2015-02-25T21:56:05Z	37.182	6.785	26.434
685	2015-02-25T22:26:05Z	36.148	6.836	26.545
686	2015-02-25T22:56:05Z	43.661	6.626	26.269
687	2015-02-25T23:26:05Z	43.962	6.577	26.248
688	2015-02-25T23:56:05Z	43.891	6.585	26.359
689	2015-02-26T00:26:05Z	40.833	6.655	26.387
690	2015-02-26T00:56:05Z	41.395	6.651	26.346
691	2015-02-26T01:26:05Z	41.008	6.653	26.343
692	2015-02-26T01:56:05Z	42.450	6.614	26.293
693	2015-02-26T02:26:05Z	44.941	6.551	26.273
694	2015-02-26T02:56:05Z	44.798	6.559	26.252
695	2015-02-26T03:26:05Z	43.083	6.591	26.302
696	2015-02-26T03:56:05Z	42.541	6.591	26.314
697	2015-02-26T04:26:05Z	43.270	6.588	26.436
698	2015-02-26T04:56:05Z	40.830	6.690	26.452
699	2015-02-26T05:26:05Z	41.401	6.655	26.382
700	2015-02-26T05:56:05Z	44.459	6.604	26.307
701	2015-02-26T06:26:05Z	44.088	6.631	26.394
702	2015-02-26T06:56:05Z	41.021	6.693	26.409
703	2015-02-26T07:26:05Z	42.704	6.657	26.396
704	2015-02-26T07:56:05Z	41.809	6.682	26.419
705	2015-02-26T08:26:05Z	42.163	6.667	26.459
706	2015-02-26T08:56:05Z	43.209	6.651	26.345
707	2015-02-26T09:26:05Z	44.635	6.626	26.472
708	2015-02-26T09:56:05Z	38.490	6.729	26.420
709	2015-02-26T10:26:05Z	38.621	6.738	26.437
710	2015-02-26T10:56:05Z	37.724	6.768	26.443
711	2015-02-26T11:26:05Z	37.747	6.747	26.372
712	2015-02-26T11:56:05Z	39.432	6.701	26.361
713	2015-02-26T12:26:05Z	40.529	6.748	26.407
714	2015-02-26T12:56:05Z	42.709	6.693	26.343
715	2015-02-26T13:26:05Z	43.631	6.669	26.397
716	2015-02-26T13:56:05Z	43.036	6.677	26.407
717	2015-02-26T14:26:05Z	39.974	6.742	26.469
718	2015-02-26T14:56:05Z	36.685	6.800	26.418
719	2015-02-26T15:26:05Z	37.053	6.794	26.487
720	2015-02-26T15:56:05Z	36.225	6.822	26.421
721	2015-02-26T16:26:05Z	36.948	6.791	26.436
722	2015-02-26T16:56:05Z	36.963	6.801	26.437
723	2015-02-26T17:26:05Z	36.919	6.796	26.427
724	2015-02-26T17:56:05Z	37.214	6.818	26.491
725	2015-02-26T18:26:05Z	35.500	6.847	26.488
726	2015-02-26T18:56:05Z	36.697	6.826	26.506
727	2015-02-26T19:26:05Z	39.484	6.780	26.500
728	2015-02-26T19:56:05Z	40.641	6.716	26.407
729	2015-02-26T20:26:05Z	41.259	6.683	26.410
730	2015-02-26T20:56:05Z	43.180	6.635	26.317
731	2015-02-26T21:26:05Z	42.792	6.559	26.202
732	2015-02-26T21:56:05Z	57.879	6.266	26.261
733	2015-02-26T22:26:05Z	55.935	6.251	26.202
734	2015-02-26T22:56:05Z	42.923	6.531	26.375
735	2015-02-26T23:26:05Z	57.429	6.195	26.306
736	2015-02-26T23:56:05Z	44.223	6.608	26.413
737	2015-02-27T00:26:05Z	40.215	6.723	26.527
738	2015-02-27T00:56:05Z	39.886	6.702	26.386
739	2015-02-27T01:26:05Z	38.929	6.770	26.531
740	2015-02-27T01:56:05Z	39.994	6.723	26.429
741	2015-02-27T02:26:05Z	37.915	6.803	26.588
742	2015-02-27T02:56:05Z	35.640	6.858	26.526
743	2015-02-27T03:26:05Z	31.372	7.003	26.695
744	2015-02-27T03:56:05Z	34.063	6.916	26.527
745	2015-02-27T04:26:05Z	34.530	6.900	26.530
746	2015-02-27T04:56:05Z	35.601	6.880	26.526
747	2015-02-27T05:26:05Z	34.472	6.900	26.511
748	2015-02-27T05:56:05Z	32.998	6.982	26.497
749	2015-02-27T06:26:05Z	34.176	6.949	26.555
750	2015-02-27T06:56:05Z	37.134	6.835	26.590
751	2015-02-27T07:26:05Z	36.015	6.857	26.556
752	2015-02-27T07:56:05Z	37.860	6.750	26.451
753	2015-02-27T08:26:05Z	40.418	6.689	26.435
754	2015-02-27T08:56:05Z	45.233	6.621	26.415
755	2015-02-27T09:26:05Z	41.318	6.655	26.398
756	2015-02-27T09:56:05Z	40.548	6.627	26.392
757	2015-02-27T10:26:05Z	40.354	6.648	26.359
758	2015-02-27T10:56:05Z	41.304	6.632	26.414
759	2015-02-27T11:26:05Z	53.116	6.360	26.236
760	2015-02-27T11:56:05Z	55.357	6.301	26.233
761	2015-02-27T12:26:05Z	57.478	6.196	26.130
762	2015-02-27T12:56:05Z	44.248	6.501	26.527
763	2015-02-27T13:26:05Z	40.124	6.643	26.424
764	2015-02-27T13:56:05Z	38.849	6.722	26.446
765	2015-02-27T14:26:05Z	37.147	6.786	26.514
766	2015-02-27T14:56:05Z	39.532	6.726	26.453
767	2015-02-27T15:26:05Z	42.652	6.631	26.317
768	2015-02-27T15:56:05Z	47.094	6.494	26.194
769	2015-02-27T16:26:05Z	45.194	6.511	26.148
770	2015-02-27T16:56:05Z	47.547	6.397	26.137
771	2015-02-27T17:26:05Z	54.237	6.247	26.028
772	2015-02-27T17:56:05Z	49.821	6.361	26.303
773	2015-02-27T18:26:05Z	48.220	6.409	26.267
774	2015-02-27T18:56:05Z	46.690	6.453	26.271
775	2015-02-27T19:26:05Z	44.124	6.570	26.390
776	2015-02-27T19:56:05Z	45.040	6.567	26.381
777	2015-02-27T20:26:05Z	44.565	6.533	26.339
778	2015-02-27T20:56:05Z	46.993	6.446	26.162
779	2015-02-27T21:26:05Z	52.443	6.273	26.068
780	2015-02-27T21:56:05Z	50.004	6.326	26.139
781	2015-02-27T22:26:05Z	48.707	6.390	26.180
782	2015-02-27T22:56:05Z	48.904	6.377	26.150
783	2015-02-27T23:26:05Z	46.156	6.472	26.252
784	2015-02-27T23:56:05Z	45.844	6.471	26.238
785	2015-02-28T00:26:05Z	46.090	6.506	26.315
786	2015-02-28T00:56:05Z	46.021	6.556	26.379
787	2015-02-28T01:26:05Z	44.846	6.548	26.293
788	2015-02-28T01:56:05Z	45.326	6.564	26.297
789	2015-02-28T02:26:05Z	45.932	6.561	26.347
790	2015-02-28T02:56:05Z	46.116	6.543	26.291
791	2015-02-28T03:26:05Z	46.675	6.530	26.273
792	2015-02-28T03:56:05Z	47.502	6.542	26.299
793	2015-02-28T04:26:05Z	43.023	6.607	26.435
794	2015-02-28T04:56:05Z	43.415	6.619	26.391
795	2015-02-28T05:26:05Z	44.233	6.591	26.350
796	2015-02-28T05:56:05Z	44.895	6.609	26.388
797	2015-02-28T06:26:05Z	44.367	6.571	26.345
798	2015-02-28T06:56:05Z	46.852	6.533	26.314
799	2015-02-28T07:26:05Z	43.698	6.580	26.329
800	2015-02-28T07:56:05Z	43.545	6.599	26.378
801	2015-02-28T08:26:05Z	44.477	6.637	26.426
802	2015-02-28T08:56:05Z	42.849	6.601	26.334
803	2015-02-28T09:26:05Z	44.503	6.551	26.295
804	2015-02-28T09:56:05Z	48.233	6.452	26.240
805	2015-02-28T10:26:05Z	46.905	6.456	26.275
806	2015-02-28T10:56:05Z	47.091	6.451	26.230
807	2015-02-28T11:26:05Z	47.609	6.402	26.201
808	2015-02-28T11:56:05Z	52.557	6.284	26.114
809	2015-02-28T12:26:05Z	53.923	6.277	26.184
810	2015-02-28T12:56:05Z	48.112	6.399	26.253
811	2015-02-28T13:26:05Z	48.880	6.371	26.209
812	2015-02-28T13:56:05Z	53.188	6.217	26.040
813	2015-02-28T14:26:05Z	49.511	6.322	26.136
814	2015-02-28T14:56:05Z	50.587	6.365	26.248
815	2015-02-28T15:26:05Z	45.767	6.464	26.270
816	2015-02-28T15:56:05Z	41.149	6.617	26.436
817	2015-02-28T16:26:05Z	38.728	6.691	26.508
818	2015-02-28T16:56:05Z	35.105	6.851	26.559
819	2015-02-28T17:26:05Z	36.954	6.818	26.521
820	2015-02-28T17:56:05Z	35.034	6.858	26.524
821	2015-02-28T18:26:05Z	37.676	6.770	26.388
822	2015-02-28T18:56:05Z	39.865	6.723	26.463
823	2015-02-28T19:26:05Z	36.369	6.817	26.569
824	2015-02-28T19:56:05Z	35.746	6.847	26.538
825	2015-02-28T20:26:05Z	35.229	6.839	26.479
826	2015-02-28T20:56:05Z	44.212	6.641	26.387
827	2015-02-28T21:26:05Z	39.657	6.718	26.418
828	2015-02-28T21:56:05Z	38.506	6.715	26.400
829	2015-02-28T22:26:05Z	38.190	6.737	26.484
830	2015-02-28T22:56:05Z	44.355	6.548	26.271
831	2015-02-28T23:26:05Z	48.777	6.430	26.184
832	2015-02-28T23:56:05Z	48.121	6.405	26.191
833	2015-03-01T00:26:05Z	50.169	6.434	26.495
834	2015-03-01T00:56:05Z	51.559	6.376	26.208
835	2015-03-01T01:26:05Z	47.433	6.439	26.316
836	2015-03-01T01:56:05Z	52.928	6.272	26.120
837	2015-03-01T02:26:05Z	54.405	6.206	26.112
838	2015-03-01T02:56:05Z	44.679	6.529	26.393
839	2015-03-01T03:26:05Z	45.558	6.482	26.315
840	2015-03-01T03:56:05Z	39.271	6.676	26.498
841	2015-03-01T04:26:05Z	37.085	6.760	26.413
842	2015-03-01T04:56:05Z	40.422	6.817	26.540
843	2015-03-01T05:26:05Z	33.650	6.975	26.707
844	2015-03-01T05:56:05Z	33.067	6.913	26.591
845	2015-03-01T06:26:05Z	41.036	6.792	26.497
846	2015-03-01T06:56:05Z	39.552	6.740	26.481
847	2015-03-01T07:26:05Z	39.761	6.769	26.475
848	2015-03-01T07:56:05Z	39.088	6.796	26.566
849	2015-03-01T08:26:05Z	39.129	6.803	26.505
850	2015-03-01T08:56:05Z	36.733	6.882	26.602
851	2015-03-01T09:26:05Z	37.861	6.732	26.378
852	2015-03-01T09:56:05Z	40.289	6.651	26.289
853	2015-03-01T10:26:05Z	51.599	6.401	26.213
854	2015-03-01T10:56:05Z	51.741	6.353	26.186
855	2015-03-01T11:26:05Z	52.393	6.330	26.190
856	2015-03-01T11:56:05Z	46.342	6.441	26.327
857	2015-03-01T12:26:05Z	41.966	6.572	26.304
858	2015-03-01T12:56:05Z	44.052	6.537	26.344
859	2015-03-01T13:26:05Z	39.854	6.649	26.441
860	2015-03-01T13:56:05Z	36.923	6.739	26.456
861	2015-03-01T14:26:05Z	36.863	6.775	26.422
862	2015-03-01T14:56:05Z	36.901	6.772	26.463
863	2015-03-01T15:26:05Z	36.433	6.811	26.528
864	2015-03-01T15:56:05Z	36.846	6.797	26.491
865	2015-03-01T16:26:05Z	36.420	6.814	26.520
866	2015-03-01T16:56:05Z	36.662	6.794	26.495
867	2015-03-01T17:26:05Z	35.867	6.798	26.444
868	2015-03-01T17:56:05Z	36.586	6.781	26.450
869	2015-03-01T18:26:05Z	38.242	6.715	26.427
870	2015-03-01T18:56:05Z	39.100	6.666	26.374
871	2015-03-01T19:26:05Z	43.676	6.577	26.334
872	2015-03-01T19:56:05Z	45.699	6.543	26.284
873	2015-03-01T20:26:05Z	47.116	6.479	26.222
874	2015-03-01T20:56:05Z	47.612	6.452	26.294
875	2015-03-01T21:26:05Z	45.780	6.492	26.298
876	2015-03-01T21:56:05Z	46.604	6.462	26.283
877	2015-03-01T22:26:05Z	46.895	6.438	26.261
878	2015-03-01T22:56:05Z	49.135	6.482	26.278
879	2015-03-01T23:26:05Z	48.249	6.408	26.256
880	2015-03-01T23:56:05Z	48.262	6.400	26.284
881	2015-03-02T00:26:05Z	48.605	6.375	26.354
882	2015-03-02T00:56:05Z	48.686	6.404	26.327
883	2015-03-02T01:26:05Z	49.164	6.386	26.301
884	2015-03-02T01:56:05Z	45.575	6.556	26.411
885	2015-03-02T02:26:05Z	48.428	6.381	26.159
886	2015-03-02T02:56:05Z	48.636	6.404	26.295
887	2015-03-02T03:26:05Z	41.571	6.591	26.383
888	2015-03-02T03:56:05Z	38.204	6.695	26.450
889	2015-03-02T04:26:05Z	38.835	6.673	26.436
890	2015-03-02T04:56:05Z	39.542	6.657	26.364
891	2015-03-02T05:26:05Z	39.317	6.663	26.368
892	2015-03-02T05:56:05Z	39.362	6.665	26.363
893	2015-03-02T06:26:05Z	44.883	6.533	26.230
894	2015-03-02T06:56:05Z	42.564	6.567	26.357
895	2015-03-02T07:26:05Z	40.176	6.632	26.376
896	2015-03-02T07:56:05Z	43.209	6.555	26.359
897	2015-03-02T08:26:05Z	43.336	6.542	26.334
898	2015-03-02T08:56:05Z	38.714	6.673	26.430
899	2015-03-02T09:26:05Z	39.200	6.669	26.460
900	2015-03-02T09:56:05Z	42.478	6.578	26.358
901	2015-03-02T10:26:05Z	47.026	6.459	26.188
902	2015-03-02T10:56:05Z	48.843	6.413	26.291
903	2015-03-02T11:26:05Z	51.136	6.295	26.090
904	2015-03-02T11:56:05Z	54.863	6.226	26.247
905	2015-03-02T12:26:05Z	54.252	6.229	26.151
906	2015-03-02T12:56:05Z	54.566	6.192	26.114
907	2015-03-02T13:26:05Z	59.069	6.089	26.057
908	2015-03-02T13:56:05Z	61.333	5.974	25.924
909	2015-03-02T14:26:05Z	58.149	6.055	26.026
910	2015-03-02T14:56:05Z	59.787	6.089	26.026
911	2015-03-02T15:26:05Z	56.306	6.091	26.037
912	2015-03-02T15:56:05Z	55.458	6.068	26.007
913	2015-03-02T16:26:05Z	56.132	6.092	26.027
914	2015-03-02T16:56:05Z	57.110	6.033	25.961
915	2015-03-02T17:26:05Z	58.690	6.004	25.892
916	2015-03-02T17:56:05Z	59.186	5.960	26.021
917	2015-03-02T18:26:05Z	57.874	6.058	26.060
918	2015-03-02T18:56:05Z	52.252	6.226	26.272
919	2015-03-02T19:26:05Z	53.356	6.169	26.082
920	2015-03-02T19:56:05Z	55.838	6.089	25.990
921	2015-03-02T20:26:05Z	55.527	6.121	26.128
922	2015-03-02T20:56:05Z	54.579	6.161	26.068
923	2015-03-02T21:26:05Z	53.292	6.179	25.981
924	2015-03-02T21:56:05Z	52.363	6.237	26.153
925	2015-03-02T22:26:05Z	53.153	6.177	26.080
926	2015-03-02T22:56:05Z	59.816	5.991	25.876
927	2015-03-02T23:26:05Z	58.730	5.965	25.934
928	2015-03-02T23:56:05Z	57.705	5.994	25.951
929	2015-03-03T00:26:05Z	57.916	6.011	26.045
930	2015-03-03T00:56:05Z	57.718	6.067	26.108
931	2015-03-03T01:26:05Z	56.531	6.092	26.096
932	2015-03-03T01:56:05Z	54.261	6.175	26.208
933	2015-03-03T02:26:05Z	50.689	6.319	26.249
934	2015-03-03T02:56:05Z	48.326	6.374	26.301
935	2015-03-03T03:26:05Z	49.045	6.336	26.176
936	2015-03-03T03:56:05Z	49.130	6.336	26.197
937	2015-03-03T04:26:05Z	47.905	6.402	26.287
938	2015-03-03T04:56:05Z	48.192	6.404	26.270
939	2015-03-03T05:26:05Z	49.502	6.401	26.307
940	2015-03-03T05:56:05Z	46.408	6.454	26.289
941	2015-03-03T06:26:05Z	48.846	6.408	26.281
942	2015-03-03T06:56:05Z	48.508	6.437	26.280
943	2015-03-03T07:26:05Z	46.419	6.461	26.292
944	2015-03-03T07:56:05Z	42.829	6.547	26.366
945	2015-03-03T08:26:05Z	46.774	6.434	26.252
946	2015-03-03T08:56:05Z	49.697	6.365	26.320
947	2015-03-03T09:26:05Z	48.673	6.397	26.283
948	2015-03-03T09:56:05Z	49.635	6.343	26.126
949	2015-03-03T10:26:05Z	55.441	6.107	25.965
950	2015-03-03T10:56:05Z	55.425	6.082	25.924
951	2015-03-03T11:26:05Z	58.961	5.990	26.081
952	2015-03-03T11:56:05Z	60.728	5.896	26.104
953	2015-03-03T12:26:05Z	59.176	5.877	26.225
954	2015-03-03T12:56:05Z	57.621	5.911	26.010
955	2015-03-03T13:26:05Z	57.261	6.060	26.153
956	2015-03-03T13:56:05Z	53.178	6.162	26.158
957	2015-03-03T14:26:05Z	50.334	6.254	26.197
958	2015-03-03T14:56:05Z	49.314	6.338	26.296
959	2015-03-03T15:26:05Z	48.915	6.360	26.245
960	2015-03-03T15:56:05Z	50.433	6.314	26.089
961	2015-03-03T16:26:05Z	48.944	6.347	26.298
