#				Salinity #242, -7.7(0)
#Record	Time tag (Gmt)	AirSaturation(%)	Temperature(Deg.C)	Salinity(PSU)
2410	2015-05-27T22:39:12Z	73.867	9.082	24.022
2411	2015-05-27T23:09:12Z	73.348	9.025	24.016
2412	2015-05-27T23:39:12Z	73.277	9.066	24.007
2413	2015-05-28T00:09:12Z	72.614	8.994	24.065
2414	2015-05-28T00:39:12Z	73.282	8.983	24.103
2415	2015-05-28T01:09:12Z	73.568	9.042	24.024
2416	2015-05-28T01:39:12Z	71.268	8.802	24.208
2417	2015-05-28T02:09:12Z	68.457	8.609	24.315
2418	2015-05-28T02:39:12Z	69.978	8.727	24.187
2419	2015-05-28T03:09:12Z	70.271	8.773	24.175
2420	2015-05-28T03:39:12Z	68.166	8.616	24.280
2421	2015-05-28T04:09:12Z	70.596	8.788	24.159
2422	2015-05-28T04:39:12Z	70.795	8.767	24.175
2423	2015-05-28T05:09:12Z	72.096	8.887	24.174
2424	2015-05-28T05:39:12Z	71.902	8.913	24.073
2425	2015-05-28T06:09:12Z	71.887	8.934	24.133
2426	2015-05-28T06:39:12Z	71.568	8.944	24.098
2427	2015-05-28T07:09:12Z	75.428	9.365	23.924
2428	2015-05-28T07:39:12Z	75.649	9.392	23.814
2429	2015-05-28T08:09:12Z	75.366	9.342	23.939
2430	2015-05-28T08:39:12Z	74.821	9.371	23.864
2431	2015-05-28T09:09:12Z	80.922	9.801	23.703
2432	2015-05-28T09:39:12Z	79.447	9.756	23.716
2433	2015-05-28T10:09:12Z	82.956	10.009	23.637
2434	2015-05-28T10:39:12Z	86.192	10.350	23.497
2435	2015-05-28T11:09:12Z	86.277	10.391	23.538
2436	2015-05-28T11:39:12Z	84.729	10.310	23.492
2437	2015-05-28T12:09:12Z	83.927	10.271	23.548
2438	2015-05-28T12:39:12Z	82.986	10.176	23.614
2439	2015-05-28T13:09:12Z	77.905	9.781	23.750
2440	2015-05-28T13:39:12Z	80.907	9.861	23.692
2441	2015-05-28T14:09:12Z	82.104	9.985	23.640
2442	2015-05-28T14:39:12Z	82.538	10.025	23.605
2443	2015-05-28T15:09:12Z	80.899	9.943	23.634
2444	2015-05-28T15:39:12Z	77.196	9.658	23.724
2445	2015-05-28T16:09:12Z	77.762	9.716	23.712
2446	2015-05-28T16:39:12Z	79.625	9.799	23.661
2447	2015-05-28T17:09:12Z	77.639	9.578	23.753
2448	2015-05-28T17:39:12Z	72.458	9.098	23.928
2449	2015-05-28T18:09:12Z	71.956	8.998	24.077
2450	2015-05-28T18:39:12Z	66.075	8.396	24.400
2451	2015-05-28T19:09:12Z	67.552	8.473	24.327
2452	2015-05-28T19:39:12Z	66.992	8.398	24.386
2453	2015-05-28T20:09:12Z	69.163	8.562	24.291
2454	2015-05-28T20:39:12Z	71.292	8.826	24.153
2455	2015-05-28T21:09:12Z	72.572	9.017	24.072
2456	2015-05-28T21:39:12Z	85.449	10.071	23.790
2457	2015-05-28T22:09:12Z	80.883	9.850	23.635
2458	2015-05-28T22:39:12Z	75.950	9.492	23.833
2459	2015-05-28T23:09:12Z	70.153	8.846	24.071
2460	2015-05-28T23:39:12Z	67.109	8.562	24.318
2461	2015-05-29T00:09:12Z	70.034	8.890	24.144
2462	2015-05-29T00:39:12Z	75.937	9.475	23.859
2463	2015-05-29T01:09:12Z	65.769	8.607	24.262
2464	2015-05-29T01:39:12Z	59.657	7.950	24.698
2465	2015-05-29T02:09:12Z	54.740	7.614	25.081
2466	2015-05-29T02:39:12Z	51.981	7.452	25.222
2467	2015-05-29T03:09:12Z	48.996	7.345	25.275
2468	2015-05-29T03:39:12Z	47.362	7.278	25.404
2469	2015-05-29T04:09:12Z	44.570	7.158	25.494
2470	2015-05-29T04:39:12Z	43.560	7.134	25.460
2471	2015-05-29T05:09:12Z	43.865	7.094	25.503
2472	2015-05-29T05:39:12Z	43.766	7.144	25.464
2473	2015-05-29T06:09:12Z	56.798	7.860	25.309
2474	2015-05-29T06:39:12Z	55.615	7.872	25.010
2475	2015-05-29T07:09:12Z	54.864	7.712	24.970
2476	2015-05-29T07:39:12Z	57.168	7.756	24.847
2477	2015-05-29T08:09:12Z	59.725	8.099	24.761
2478	2015-05-29T08:39:12Z	61.435	8.250	24.797
2479	2015-05-29T09:09:12Z	59.097	8.118	24.812
2480	2015-05-29T09:39:12Z	58.445	8.078	24.735
2481	2015-05-29T10:09:12Z	59.959	8.174	24.603
2482	2015-05-29T10:39:12Z	64.966	8.365	24.487
2483	2015-05-29T11:09:12Z	65.810	8.594	24.318
2484	2015-05-29T11:39:12Z	70.139	9.076	24.255
2485	2015-05-29T12:09:12Z	72.580	9.298	24.098
2486	2015-05-29T12:39:12Z	73.028	9.464	24.004
2487	2015-05-29T13:09:12Z	73.380	9.470	23.990
2488	2015-05-29T13:39:12Z	73.672	9.491	23.975
2489	2015-05-29T14:09:12Z	74.368	9.470	24.014
2490	2015-05-29T14:39:12Z	75.140	9.560	24.015
2491	2015-05-29T15:09:12Z	70.436	9.177	24.067
2492	2015-05-29T15:39:12Z	68.307	9.113	24.119
2493	2015-05-29T16:09:12Z	71.817	9.464	23.972
2494	2015-05-29T16:39:12Z	71.677	9.518	24.036
2495	2015-05-29T17:09:12Z	71.929	9.407	23.975
2496	2015-05-29T17:39:12Z	71.519	9.335	23.979
2497	2015-05-29T18:09:12Z	73.793	9.659	23.910
2498	2015-05-29T18:39:12Z	72.836	9.678	23.900
2499	2015-05-29T19:09:12Z	71.604	9.563	23.916
2500	2015-05-29T19:39:12Z	72.245	9.614	23.936
2501	2015-05-29T20:09:12Z	71.549	9.544	23.870
2502	2015-05-29T20:39:12Z	73.489	9.625	23.921
2503	2015-05-29T21:09:12Z	75.490	9.848	23.846
2504	2015-05-29T21:39:12Z	76.574	9.971	23.733
2505	2015-05-29T22:09:12Z	79.857	10.165	23.626
2506	2015-05-29T22:39:12Z	81.058	10.305	23.584
2507	2015-05-29T23:09:12Z	81.964	10.293	23.572
2508	2015-05-29T23:39:12Z	84.494	10.495	23.476
2509	2015-05-30T00:09:12Z	86.086	10.713	23.353
2510	2015-05-30T00:39:12Z	86.827	10.815	23.418
2511	2015-05-30T01:09:12Z	85.508	10.646	23.599
2512	2015-05-30T01:39:12Z	86.817	10.788	23.491
2513	2015-05-30T02:09:12Z	84.732	10.609	23.559
2514	2015-05-30T02:39:12Z	82.750	10.477	23.542
2515	2015-05-30T03:09:12Z	84.143	10.575	23.498
2516	2015-05-30T03:39:12Z	84.808	10.630	23.473
2517	2015-05-30T04:09:12Z	85.643	10.693	23.484
2518	2015-05-30T04:39:12Z	86.850	10.776	23.452
2519	2015-05-30T05:09:12Z	87.841	10.871	23.428
2520	2015-05-30T05:39:12Z	88.533	10.927	23.433
2521	2015-05-30T06:09:12Z	86.745	10.795	23.459
2522	2015-05-30T06:39:12Z	81.756	10.422	23.613
2523	2015-05-30T07:09:12Z	82.955	10.473	23.492
2524	2015-05-30T07:39:12Z	83.059	10.523	23.582
2525	2015-05-30T08:09:12Z	83.356	10.553	23.516
2526	2015-05-30T08:39:12Z	84.498	10.593	23.516
2527	2015-05-30T09:09:12Z	85.516	10.722	23.467
2528	2015-05-30T09:39:12Z	88.438	10.906	23.406
2529	2015-05-30T10:09:12Z	86.504	10.809	23.461
2530	2015-05-30T10:39:12Z	87.993	10.929	23.449
2531	2015-05-30T11:09:12Z	91.109	11.136	23.304
2532	2015-05-30T11:39:12Z	90.554	11.117	23.371
2533	2015-05-30T12:09:12Z	88.257	10.981	23.441
2534	2015-05-30T12:39:12Z	90.345	11.131	23.380
2535	2015-05-30T13:09:12Z	90.902	11.187	23.352
2536	2015-05-30T13:39:12Z	88.159	10.992	23.423
2537	2015-05-30T14:09:12Z	88.632	11.007	23.422
2538	2015-05-30T14:39:12Z	89.559	11.062	23.419
2539	2015-05-30T15:09:12Z	87.050	10.912	23.521
2540	2015-05-30T15:39:12Z	87.039	10.914	23.518
2541	2015-05-30T16:09:12Z	78.445	10.291	23.596
2542	2015-05-30T16:39:12Z	74.970	10.004	23.890
2543	2015-05-30T17:09:12Z	72.580	9.785	23.989
2544	2015-05-30T17:39:12Z	73.939	9.857	23.931
2545	2015-05-30T18:09:12Z	75.527	9.921	23.913
2546	2015-05-30T18:39:12Z	73.979	9.752	23.963
2547	2015-05-30T19:09:12Z	58.117	8.578	24.590
2548	2015-05-30T19:39:12Z	56.458	8.598	24.637
2549	2015-05-30T20:09:12Z	61.175	8.769	24.558
2550	2015-05-30T20:39:12Z	62.112	8.883	24.625
2551	2015-05-30T21:09:12Z	60.522	8.689	24.603
2552	2015-05-30T21:39:12Z	59.905	8.484	24.527
2553	2015-05-30T22:09:12Z	62.256	8.640	24.554
2554	2015-05-30T22:39:12Z	58.230	8.535	24.773
2555	2015-05-30T23:09:12Z	56.433	8.377	24.846
2556	2015-05-30T23:39:12Z	57.147	8.350	24.798
2557	2015-05-31T00:09:12Z	58.587	8.471	24.925
2558	2015-05-31T00:39:12Z	64.768	8.850	24.752
2559	2015-05-31T01:09:12Z	52.176	8.193	25.237
2560	2015-05-31T01:39:12Z	51.620	8.268	25.062
2561	2015-05-31T02:09:12Z	53.985	8.412	24.895
2562	2015-05-31T02:39:12Z	54.506	8.409	24.792
2563	2015-05-31T03:09:12Z	60.072	8.706	24.703
2564	2015-05-31T03:39:12Z	57.304	8.574	24.810
2565	2015-05-31T04:09:12Z	65.416	9.040	24.497
2566	2015-05-31T04:39:12Z	63.902	9.024	24.500
2567	2015-05-31T05:09:12Z	63.636	8.936	24.535
2568	2015-05-31T05:39:12Z	64.522	8.970	24.562
2569	2015-05-31T06:09:12Z	62.522	8.842	24.589
2570	2015-05-31T06:39:12Z	57.301	8.470	24.808
2571	2015-05-31T07:09:12Z	55.998	8.378	24.792
2572	2015-05-31T07:39:12Z	66.832	9.146	24.355
2573	2015-05-31T08:09:12Z	58.677	8.728	24.684
2574	2015-05-31T08:39:12Z	66.511	9.217	24.404
2575	2015-05-31T09:09:12Z	72.286	9.570	24.269
2576	2015-05-31T09:39:12Z	72.665	9.769	24.068
2577	2015-05-31T10:09:12Z	76.595	10.071	23.897
2578	2015-05-31T10:39:12Z	75.638	10.149	23.845
2579	2015-05-31T11:09:12Z	90.250	10.976	23.500
2580	2015-05-31T11:39:12Z	86.968	11.051	23.294
2581	2015-05-31T12:09:12Z	83.956	10.572	23.293
2582	2015-05-31T12:39:12Z	82.640	10.434	23.442
2583	2015-05-31T13:09:12Z	78.475	10.341	23.182
2584	2015-05-31T13:39:12Z	81.493	10.331	23.243
2585	2015-05-31T14:09:12Z	48.597	8.538	24.788
2586	2015-05-31T14:39:12Z	44.287	7.975	25.258
2587	2015-05-31T15:09:12Z	38.082	7.529	25.600
2588	2015-05-31T15:39:12Z	37.302	7.419	25.659
2589	2015-05-31T16:09:12Z	40.730	7.530	25.537
2590	2015-05-31T16:39:12Z	40.379	7.502	25.568
2591	2015-05-31T17:09:12Z	40.486	7.492	25.525
2592	2015-05-31T17:39:12Z	40.779	7.499	25.509
2593	2015-05-31T18:09:12Z	44.177	7.674	25.381
2594	2015-05-31T18:39:12Z	46.500	7.900	25.269
2595	2015-05-31T19:09:12Z	52.082	8.230	24.944
2596	2015-05-31T19:39:12Z	55.350	8.380	24.984
2597	2015-05-31T20:09:12Z	65.697	9.004	24.576
2598	2015-05-31T20:39:12Z	71.138	9.428	24.612
2599	2015-05-31T21:09:12Z	78.340	10.193	23.826
2600	2015-05-31T21:39:12Z	80.447	10.451	23.692
2601	2015-05-31T22:09:12Z	81.245	10.738	23.496
2602	2015-05-31T22:39:12Z	84.291	10.679	23.597
2603	2015-05-31T23:09:12Z	83.543	10.758	23.476
2604	2015-05-31T23:39:12Z	83.119	10.712	23.479
2605	2015-06-01T00:09:12Z	82.443	10.723	23.517
2606	2015-06-01T00:39:12Z	86.820	10.975	23.380
2607	2015-06-01T01:09:12Z	86.230	10.980	23.360
2608	2015-06-01T01:39:12Z	86.886	11.080	23.295
2609	2015-06-01T02:09:12Z	89.494	11.220	23.270
2610	2015-06-01T02:39:12Z	87.661	11.196	23.264
2611	2015-06-01T03:09:12Z	89.283	11.293	23.221
2612	2015-06-01T03:39:12Z	90.434	11.328	23.192
2613	2015-06-01T04:09:12Z	89.649	11.277	23.231
2614	2015-06-01T04:39:12Z	88.569	11.245	23.228
2615	2015-06-01T05:09:12Z	89.658	11.280	23.224
2616	2015-06-01T05:39:12Z	88.565	11.230	23.252
2617	2015-06-01T06:09:12Z	89.241	11.251	23.284
2618	2015-06-01T06:39:12Z	83.519	10.919	23.465
2619	2015-06-01T07:09:12Z	86.495	11.035	23.387
2620	2015-06-01T07:39:12Z	83.754	10.783	23.605
2621	2015-06-01T08:09:12Z	78.978	10.492	23.693
2622	2015-06-01T08:39:12Z	74.743	10.309	23.790
2623	2015-06-01T09:09:12Z	72.927	10.075	23.861
2624	2015-06-01T09:39:12Z	74.566	10.206	23.847
2625	2015-06-01T10:09:12Z	65.612	9.565	24.212
2626	2015-06-01T10:39:12Z	64.739	9.412	24.121
2627	2015-06-01T11:09:12Z	70.794	9.939	24.127
2628	2015-06-01T11:39:12Z	72.496	9.914	24.082
2629	2015-06-01T12:09:12Z	63.992	9.538	24.304
2630	2015-06-01T12:39:12Z	66.364	9.525	24.458
2631	2015-06-01T13:09:12Z	52.725	8.889	24.553
2632	2015-06-01T13:39:12Z	45.118	8.330	24.659
2633	2015-06-01T14:09:12Z	53.235	8.742	24.775
2634	2015-06-01T14:39:12Z	39.436	7.884	25.255
2635	2015-06-01T15:09:12Z	58.342	8.822	24.549
2636	2015-06-01T15:39:12Z	49.617	8.195	24.623
2637	2015-06-01T16:09:12Z	43.076	7.782	25.297
2638	2015-06-01T16:39:12Z	44.026	8.022	25.291
2639	2015-06-01T17:09:12Z	42.525	7.972	25.375
2640	2015-06-01T17:39:12Z	52.090	8.533	25.027
2641	2015-06-01T18:09:12Z	55.000	8.758	24.825
2642	2015-06-01T18:39:12Z	48.147	8.380	25.264
2643	2015-06-01T19:09:12Z	44.897	8.182	25.230
2644	2015-06-01T19:39:12Z	49.024	8.366	25.110
2645	2015-06-01T20:09:12Z	55.817	8.811	24.953
2646	2015-06-01T20:39:12Z	68.889	9.722	24.424
2647	2015-06-01T21:09:12Z	76.693	10.285	24.013
2648	2015-06-01T21:39:12Z	80.312	10.504	23.744
2649	2015-06-01T22:09:12Z	80.868	10.616	23.680
2650	2015-06-01T22:39:12Z	81.171	10.769	23.591
2651	2015-06-01T23:09:12Z	82.112	10.873	23.590
2652	2015-06-01T23:39:12Z	86.596	11.033	23.421
2653	2015-06-02T00:09:12Z	89.416	11.240	23.323
2654	2015-06-02T00:39:12Z	90.810	11.426	23.218
2655	2015-06-02T01:09:12Z	90.571	11.448	23.206
2656	2015-06-02T01:39:12Z	90.675	11.449	23.221
2657	2015-06-02T02:09:12Z	89.298	11.436	23.213
2658	2015-06-02T02:39:12Z	89.450	11.393	23.235
2659	2015-06-02T03:09:12Z	88.954	11.347	23.259
2660	2015-06-02T03:39:12Z	88.230	11.266	23.298
2661	2015-06-02T04:09:12Z	87.373	11.232	23.295
2662	2015-06-02T04:39:12Z	87.988	11.257	23.277
2663	2015-06-02T05:09:12Z	89.030	11.299	23.266
2664	2015-06-02T05:39:12Z	90.301	11.366	23.241
2665	2015-06-02T06:09:12Z	87.766	11.238	23.302
2666	2015-06-02T06:39:12Z	92.386	11.460	23.203
2667	2015-06-02T07:09:12Z	91.747	11.479	23.196
2668	2015-06-02T07:39:12Z	90.873	11.468	23.201
2669	2015-06-02T08:09:12Z	91.060	11.466	23.192
2670	2015-06-02T08:39:12Z	90.900	11.447	23.233
2671	2015-06-02T09:09:12Z	90.889	11.467	23.222
2672	2015-06-02T09:39:12Z	88.753	11.318	23.368
2673	2015-06-02T10:09:12Z	87.427	11.169	23.463
2674	2015-06-02T10:39:12Z	86.068	11.116	23.450
2675	2015-06-02T11:09:12Z	86.333	11.153	23.440
2676	2015-06-02T11:39:12Z	90.055	11.319	23.358
2677	2015-06-02T12:09:12Z	90.269	11.337	23.410
2678	2015-06-02T12:39:12Z	91.129	11.477	23.203
2679	2015-06-02T13:09:12Z	91.458	11.505	23.168
2680	2015-06-02T13:39:12Z	89.623	11.440	23.238
2681	2015-06-02T14:09:12Z	88.116	11.332	23.352
2682	2015-06-02T14:39:12Z	89.710	11.384	23.298
2683	2015-06-02T15:09:12Z	87.192	11.237	23.373
2684	2015-06-02T15:39:12Z	86.642	11.121	23.433
2685	2015-06-02T16:09:12Z	84.119	11.012	23.467
2686	2015-06-02T16:39:12Z	82.823	10.904	23.527
2687	2015-06-02T17:09:12Z	82.328	10.826	23.600
2688	2015-06-02T17:39:12Z	81.008	10.585	23.748
2689	2015-06-02T18:09:12Z	84.241	10.895	23.601
2690	2015-06-02T18:39:12Z	77.894	10.222	24.291
2691	2015-06-02T19:09:12Z	80.876	10.548	23.979
2692	2015-06-02T19:39:12Z	53.713	9.250	24.682
2693	2015-06-02T20:09:12Z	61.966	9.501	24.619
2694	2015-06-02T20:39:12Z	73.547	10.219	24.070
2695	2015-06-02T21:09:12Z	72.513	10.174	24.099
2696	2015-06-02T21:39:12Z	80.185	10.594	23.785
2697	2015-06-02T22:09:12Z	72.554	10.183	23.916
2698	2015-06-02T22:39:12Z	86.700	11.071	23.313
2699	2015-06-02T23:09:12Z	88.758	11.230	23.322
2700	2015-06-02T23:39:12Z	90.859	11.448	23.203
2701	2015-06-03T00:09:12Z	89.665	11.404	23.222
2702	2015-06-03T00:39:12Z	89.981	11.465	23.183
2703	2015-06-03T01:09:12Z	88.036	11.378	23.254
2704	2015-06-03T01:39:12Z	90.663	11.549	23.098
2705	2015-06-03T02:09:12Z	89.489	11.524	23.093
2706	2015-06-03T02:39:12Z	90.079	11.530	23.104
2707	2015-06-03T03:09:12Z	88.875	11.451	23.144
2708	2015-06-03T03:39:12Z	90.375	11.544	23.081
2709	2015-06-03T04:09:12Z	90.133	11.541	23.159
2710	2015-06-03T04:39:12Z	89.812	11.511	23.127
2711	2015-06-03T05:09:12Z	89.839	11.510	23.142
2712	2015-06-03T05:39:12Z	87.505	11.299	23.258
2713	2015-06-03T06:09:12Z	86.734	11.254	23.274
2714	2015-06-03T06:39:12Z	87.204	11.096	23.409
2715	2015-06-03T07:09:12Z	88.288	11.290	23.239
2716	2015-06-03T07:39:12Z	87.874	11.191	23.234
2717	2015-06-03T08:09:12Z	72.333	10.235	23.850
2718	2015-06-03T08:39:12Z	79.906	10.437	23.726
2719	2015-06-03T09:09:12Z	82.000	10.555	23.598
2720	2015-06-03T09:39:12Z	74.335	10.486	23.754
2721	2015-06-03T10:09:12Z	85.449	10.833	23.703
2722	2015-06-03T10:39:12Z	76.222	10.491	23.686
2723	2015-06-03T11:09:12Z	72.920	9.988	24.109
2724	2015-06-03T11:39:12Z	59.424	9.553	24.224
2725	2015-06-03T12:09:12Z	89.725	10.981	23.816
2726	2015-06-03T12:39:12Z	70.899	10.127	24.420
2727	2015-06-03T13:09:12Z	89.289	11.178	23.249
2728	2015-06-03T13:39:12Z	87.360	11.163	23.219
2729	2015-06-03T14:09:12Z	87.805	11.212	23.213
2730	2015-06-03T14:39:12Z	91.170	11.392	23.081
2731	2015-06-03T15:09:12Z	88.710	11.221	23.323
2732	2015-06-03T15:39:12Z	91.338	11.427	23.071
2733	2015-06-03T16:09:12Z	91.722	11.464	23.052
2734	2015-06-03T16:39:12Z	92.947	11.489	23.018
2735	2015-06-03T17:09:12Z	90.492	11.362	23.116
2736	2015-06-03T17:39:12Z	91.211	11.414	23.122
2737	2015-06-03T18:09:12Z	87.601	11.171	23.652
2738	2015-06-03T18:39:12Z	72.558	10.149	24.583
2739	2015-06-03T19:09:12Z	54.339	9.270	24.775
2740	2015-06-03T19:39:12Z	56.473	9.299	24.783
2741	2015-06-03T20:09:12Z	57.616	9.414	24.701
2742	2015-06-03T20:39:12Z	64.614	9.765	24.624
2743	2015-06-03T21:09:12Z	66.780	9.808	24.456
2744	2015-06-03T21:39:12Z	71.484	10.058	24.129
2745	2015-06-03T22:09:12Z	72.152	10.241	24.070
2746	2015-06-03T22:39:12Z	89.917	11.200	23.298
2747	2015-06-03T23:09:12Z	93.981	11.545	22.985
2748	2015-06-03T23:39:12Z	93.316	11.583	22.970
2749	2015-06-04T00:09:12Z	92.939	11.570	22.956
2750	2015-06-04T00:39:12Z	94.195	11.640	22.921
2751	2015-06-04T01:09:12Z	94.257	11.658	22.921
2752	2015-06-04T01:39:12Z	94.046	11.665	22.919
2753	2015-06-04T02:09:12Z	93.780	11.675	22.924
2754	2015-06-04T02:39:12Z	93.013	11.661	22.897
2755	2015-06-04T03:09:12Z	92.030	11.619	22.930
2756	2015-06-04T03:39:12Z	91.389	11.572	22.960
2757	2015-06-04T04:09:12Z	92.715	11.598	22.940
2758	2015-06-04T04:39:12Z	92.746	11.609	22.943
2759	2015-06-04T05:09:12Z	92.611	11.595	22.980
2760	2015-06-04T05:39:12Z	92.620	11.588	22.982
2761	2015-06-04T06:09:12Z	91.155	11.517	23.030
2762	2015-06-04T06:39:12Z	90.537	11.511	23.034
2763	2015-06-04T07:09:12Z	89.821	11.458	23.061
2764	2015-06-04T07:39:12Z	90.398	11.503	23.046
2765	2015-06-04T08:09:12Z	90.191	11.493	23.080
2766	2015-06-04T08:39:12Z	90.356	11.493	23.087
2767	2015-06-04T09:09:12Z	90.149	11.479	23.104
2768	2015-06-04T09:39:12Z	90.884	11.508	23.096
2769	2015-06-04T10:09:12Z	89.833	11.456	23.103
2770	2015-06-04T10:39:12Z	89.820	11.430	23.157
2771	2015-06-04T11:09:12Z	84.432	11.210	23.281
2772	2015-06-04T11:39:12Z	84.574	11.193	23.281
2773	2015-06-04T12:09:12Z	86.011	11.239	23.244
2774	2015-06-04T12:39:12Z	85.789	11.243	23.261
2775	2015-06-04T13:09:12Z	86.451	11.236	23.270
2776	2015-06-04T13:39:12Z	87.048	11.301	23.235
2777	2015-06-04T14:09:12Z	85.373	11.227	23.266
2778	2015-06-04T14:39:12Z	84.895	11.185	23.310
2779	2015-06-04T15:09:12Z	87.297	11.304	23.230
2780	2015-06-04T15:39:12Z	87.236	11.283	23.245
2781	2015-06-04T16:09:12Z	87.075	11.282	23.221
2782	2015-06-04T16:39:12Z	83.804	11.125	23.283
2783	2015-06-04T17:09:12Z	83.746	11.125	23.301
2784	2015-06-04T17:39:12Z	91.314	11.422	23.137
2785	2015-06-04T18:09:12Z	95.418	11.802	22.952
2786	2015-06-04T18:39:12Z	96.588	11.896	22.878
2787	2015-06-04T19:09:12Z	84.533	11.191	23.426
2788	2015-06-04T19:39:12Z	96.276	11.745	22.981
2789	2015-06-04T20:09:12Z	95.466	11.849	22.880
2790	2015-06-04T20:39:12Z	94.161	11.716	22.930
2791	2015-06-04T21:09:12Z	96.857	11.957	23.065
2792	2015-06-04T21:39:12Z	95.570	11.846	22.945
2793	2015-06-04T22:09:12Z	96.895	11.996	22.942
2794	2015-06-04T22:39:12Z	96.666	11.982	22.924
2795	2015-06-04T23:09:12Z	87.346	11.421	23.076
2796	2015-06-04T23:39:12Z	90.602	11.588	23.000
2797	2015-06-05T00:09:12Z	91.228	11.647	22.954
2798	2015-06-05T00:39:12Z	90.336	11.613	22.931
2799	2015-06-05T01:09:12Z	90.973	11.627	22.929
2800	2015-06-05T01:39:12Z	90.227	11.596	22.928
2801	2015-06-05T02:09:12Z	90.068	11.603	22.925
2802	2015-06-05T02:39:12Z	90.142	11.664	22.977
2803	2015-06-05T03:09:12Z	91.748	11.716	22.993
2804	2015-06-05T03:39:12Z	93.607	11.800	22.981
2805	2015-06-05T04:09:12Z	93.662	11.819	22.960
2806	2015-06-05T04:39:12Z	90.892	11.640	23.029
2807	2015-06-05T05:09:12Z	91.691	11.692	22.970
2808	2015-06-05T05:39:12Z	91.822	11.731	23.002
2809	2015-06-05T06:09:12Z	92.295	11.763	22.955
2810	2015-06-05T06:39:12Z	89.615	11.607	23.033
2811	2015-06-05T07:09:12Z	91.040	11.646	23.024
2812	2015-06-05T07:39:12Z	89.429	11.547	23.056
2813	2015-06-05T08:09:12Z	90.411	11.607	23.036
2814	2015-06-05T08:39:12Z	89.705	11.534	23.119
2815	2015-06-05T09:09:12Z	87.910	11.401	23.184
2816	2015-06-05T09:39:12Z	88.216	11.411	23.184
2817	2015-06-05T10:09:12Z	87.317	11.379	23.211
2818	2015-06-05T10:39:12Z	87.494	11.374	23.206
2819	2015-06-05T11:09:12Z	89.483	11.473	23.150
2820	2015-06-05T11:39:12Z	88.592	11.462	23.190
2821	2015-06-05T12:09:12Z	88.591	11.446	23.191
2822	2015-06-05T12:39:12Z	88.092	11.416	23.199
2823	2015-06-05T13:09:12Z	88.194	11.422	23.182
2824	2015-06-05T13:39:12Z	88.680	11.459	23.147
2825	2015-06-05T14:09:12Z	88.829	11.498	23.132
2826	2015-06-05T14:39:12Z	89.939	11.535	23.120
2827	2015-06-05T15:09:12Z	89.795	11.531	23.116
2828	2015-06-05T15:39:12Z	90.248	11.565	23.108
2829	2015-06-05T16:09:12Z	89.786	11.555	23.094
2830	2015-06-05T16:39:12Z	90.889	11.589	23.083
2831	2015-06-05T17:09:12Z	91.441	11.640	23.035
2832	2015-06-05T17:39:12Z	91.492	11.634	23.051
2833	2015-06-05T18:09:12Z	90.342	11.610	23.077
2834	2015-06-05T18:39:12Z	89.407	11.538	23.137
2835	2015-06-05T19:09:12Z	89.233	11.513	23.134
2836	2015-06-05T19:39:12Z	90.250	11.567	23.104
2837	2015-06-05T20:09:12Z	91.055	11.615	23.074
2838	2015-06-05T20:39:12Z	91.600	11.642	23.072
2839	2015-06-05T21:09:12Z	91.809	11.660	23.064
2840	2015-06-05T21:39:12Z	91.810	11.672	23.061
2841	2015-06-05T22:09:12Z	91.828	11.692	23.065
2842	2015-06-05T22:39:12Z	92.314	11.697	23.052
2843	2015-06-05T23:09:12Z	91.149	11.621	23.111
2844	2015-06-05T23:39:12Z	91.562	11.648	23.096
2845	2015-06-06T00:09:12Z	92.120	11.689	23.061
2846	2015-06-06T00:39:12Z	92.000	11.688	23.069
2847	2015-06-06T01:09:12Z	92.050	11.697	23.072
2848	2015-06-06T01:39:12Z	92.209	11.693	23.077
2849	2015-06-06T02:09:12Z	91.842	11.693	23.070
2850	2015-06-06T02:39:12Z	92.275	11.705	23.055
2851	2015-06-06T03:09:12Z	92.130	11.708	23.059
2852	2015-06-06T03:39:12Z	91.968	11.710	23.042
2853	2015-06-06T04:09:12Z	92.608	11.733	23.030
2854	2015-06-06T04:39:12Z	92.632	11.746	23.024
2855	2015-06-06T05:09:12Z	92.270	11.739	23.019
2856	2015-06-06T05:39:12Z	91.717	11.710	23.056
2857	2015-06-06T06:09:12Z	92.785	11.753	23.000
2858	2015-06-06T06:39:12Z	93.023	11.760	22.990
2859	2015-06-06T07:09:12Z	93.239	11.767	22.998
2860	2015-06-06T07:39:12Z	93.603	11.757	23.031
2861	2015-06-06T08:09:12Z	93.974	11.783	23.022
2862	2015-06-06T08:39:12Z	94.138	11.790	23.042
2863	2015-06-06T09:09:12Z	94.398	11.803	23.001
2864	2015-06-06T09:39:12Z	94.874	11.821	23.003
2865	2015-06-06T10:09:12Z	94.400	11.814	22.992
2866	2015-06-06T10:39:12Z	93.750	11.812	23.031
2867	2015-06-06T11:09:12Z	93.728	11.818	22.989
2868	2015-06-06T11:39:12Z	94.018	11.821	22.992
2869	2015-06-06T12:09:12Z	94.012	11.839	23.027
2870	2015-06-06T12:39:12Z	94.118	11.854	23.019
2871	2015-06-06T13:09:12Z	94.102	11.862	23.012
2872	2015-06-06T13:39:12Z	93.866	11.840	23.016
2873	2015-06-06T14:09:12Z	93.701	11.858	22.957
