#				Salinity #242, -7.7(0)
#Record	Time tag (Gmt)	AirSaturation(%)	Temperature(Deg.C)	Salinity(PSU)
1098	2014-03-28T11:13:20Z	69.630	4.971	23.094
1099	2014-03-28T11:43:20Z	75.520	4.958	22.953
1100	2014-03-28T12:13:20Z	75.756	4.949	22.942
1101	2014-03-28T12:43:20Z	83.743	4.874	22.492
1102	2014-03-28T13:13:20Z	81.937	4.883	22.564
1103	2014-03-28T13:43:20Z	87.014	4.960	22.695
1104	2014-03-28T14:13:20Z	81.679	5.003	23.082
1105	2014-03-28T14:43:20Z	76.634	5.011	23.209
1106	2014-03-28T15:13:20Z	78.035	5.030	23.299
1107	2014-03-28T15:43:20Z	70.456	5.019	23.446
1108	2014-03-28T16:13:20Z	69.841	5.029	23.561
1109	2014-03-28T16:43:20Z	64.184	5.040	23.623
1110	2014-03-28T17:13:20Z	65.004	5.056	23.598
1111	2014-03-28T17:43:20Z	65.197	5.057	23.512
1112	2014-03-28T18:13:20Z	63.875	5.024	23.591
1113	2014-03-28T18:43:20Z	68.291	5.057	23.308
1114	2014-03-28T19:13:20Z	67.977	5.060	23.529
1115	2014-03-28T19:43:20Z	66.339	5.064	23.565
1116	2014-03-28T20:13:20Z	65.073	5.053	23.644
1117	2014-03-28T20:43:20Z	70.551	5.070	23.549
1118	2014-03-28T21:13:20Z	75.560	5.008	23.261
1119	2014-03-28T21:43:20Z	70.771	5.057	23.359
1120	2014-03-28T22:13:20Z	71.772	5.037	23.380
1121	2014-03-28T22:43:20Z	69.340	4.946	23.357
1122	2014-03-28T23:13:20Z	64.863	4.951	23.508
1123	2014-03-28T23:43:20Z	66.342	4.907	23.308
1124	2014-03-29T00:13:20Z	66.550	4.905	23.351
1125	2014-03-29T00:43:20Z	67.551	4.869	23.195
1126	2014-03-29T01:13:20Z	66.250	4.892	23.465
1127	2014-03-29T01:43:20Z	71.760	4.908	23.274
1128	2014-03-29T02:13:20Z	66.583	4.908	23.309
1129	2014-03-29T02:43:20Z	68.761	4.926	23.340
1130	2014-03-29T03:13:20Z	67.273	4.928	23.505
1131	2014-03-29T03:43:20Z	66.695	4.971	23.596
1132	2014-03-29T04:13:20Z	59.265	5.067	23.944
1133	2014-03-29T04:43:20Z	57.130	5.096	24.044
1134	2014-03-29T05:13:20Z	55.949	5.119	24.097
1135	2014-03-29T05:43:20Z	56.372	5.090	23.875
1136	2014-03-29T06:13:20Z	57.519	5.065	23.885
1137	2014-03-29T06:43:20Z	57.200	5.059	23.862
1138	2014-03-29T07:13:20Z	58.524	5.037	23.800
1139	2014-03-29T07:43:20Z	60.043	5.023	23.751
1140	2014-03-29T08:13:20Z	59.984	5.005	23.672
1141	2014-03-29T08:43:20Z	60.530	4.988	23.606
1142	2014-03-29T09:13:20Z	63.120	4.961	23.433
1143	2014-03-29T09:43:20Z	67.738	4.942	23.215
1144	2014-03-29T10:13:20Z	65.202	4.927	23.358
1145	2014-03-29T10:43:20Z	65.456	4.920	23.370
1146	2014-03-29T11:13:20Z	68.677	4.902	23.172
1147	2014-03-29T11:43:20Z	75.461	4.925	23.042
1148	2014-03-29T12:13:20Z	75.573	4.948	23.007
1149	2014-03-29T12:43:20Z	78.169	4.965	23.142
1150	2014-03-29T13:13:20Z	82.362	4.974	22.957
1151	2014-03-29T13:43:20Z	82.712	4.983	22.823
1152	2014-03-29T14:13:20Z	79.417	4.985	23.290
1153	2014-03-29T14:43:20Z	69.175	4.979	23.657
1154	2014-03-29T15:13:20Z	63.174	4.973	23.517
1155	2014-03-29T15:43:20Z	64.096	4.971	23.586
1156	2014-03-29T16:13:20Z	66.826	5.023	23.748
1157	2014-03-29T16:43:20Z	68.363	5.066	23.807
1158	2014-03-29T17:13:20Z	71.960	5.084	23.793
1159	2014-03-29T17:43:20Z	71.373	5.091	23.761
1160	2014-03-29T18:13:20Z	72.264	5.103	23.790
1161	2014-03-29T18:43:20Z	70.574	5.085	23.729
1162	2014-03-29T19:13:20Z	64.516	5.049	23.790
1163	2014-03-29T19:43:20Z	63.759	5.024	23.785
1164	2014-03-29T20:13:20Z	63.929	5.019	23.773
1165	2014-03-29T20:43:20Z	61.310	5.025	23.774
1166	2014-03-29T21:13:20Z	60.000	5.032	23.769
1167	2014-03-29T21:43:20Z	64.736	5.085	23.794
1168	2014-03-29T22:13:20Z	66.504	5.056	23.695
1169	2014-03-29T22:43:20Z	67.151	5.043	23.453
1170	2014-03-29T23:13:20Z	72.399	5.023	23.376
1171	2014-03-29T23:43:20Z	71.613	4.990	23.307
1172	2014-03-30T00:13:20Z	72.199	4.986	23.322
1173	2014-03-30T00:43:20Z	71.146	4.965	23.104
1174	2014-03-30T01:13:20Z	70.894	4.966	23.393
1175	2014-03-30T01:43:20Z	68.446	4.966	23.427
1176	2014-03-30T02:13:20Z	72.548	4.958	23.355
1177	2014-03-30T02:43:20Z	67.952	4.975	23.418
1178	2014-03-30T03:13:20Z	71.289	5.001	23.464
1179	2014-03-30T03:43:20Z	68.229	4.999	23.489
1180	2014-03-30T04:13:20Z	65.914	5.019	23.632
1181	2014-03-30T04:43:20Z	63.514	5.034	23.802
1182	2014-03-30T05:13:20Z	66.798	5.069	23.776
1183	2014-03-30T05:43:20Z	65.707	5.063	23.754
1184	2014-03-30T06:13:20Z	63.636	5.091	23.986
1185	2014-03-30T06:43:20Z	64.432	5.066	23.779
1186	2014-03-30T07:13:20Z	60.946	5.040	23.815
1187	2014-03-30T07:43:20Z	61.762	5.051	23.659
1188	2014-03-30T08:13:20Z	63.697	5.033	23.633
1189	2014-03-30T08:43:20Z	61.785	5.064	23.929
1190	2014-03-30T09:13:20Z	61.591	5.064	23.747
1191	2014-03-30T09:43:20Z	61.234	5.069	23.778
1192	2014-03-30T10:13:20Z	62.379	5.056	23.751
1193	2014-03-30T10:43:20Z	68.003	5.049	23.607
1194	2014-03-30T11:13:20Z	71.090	5.044	23.523
1195	2014-03-30T11:43:20Z	70.548	5.045	23.486
1196	2014-03-30T12:13:20Z	71.619	5.034	23.362
1197	2014-03-30T12:43:20Z	71.668	5.019	23.470
1198	2014-03-30T13:13:20Z	71.869	5.021	23.357
1199	2014-03-30T13:43:20Z	70.873	4.984	23.318
1200	2014-03-30T14:13:20Z	74.497	5.010	23.404
1201	2014-03-30T14:43:20Z	71.802	5.027	23.588
1202	2014-03-30T15:13:20Z	63.847	5.034	23.637
1203	2014-03-30T15:43:20Z	64.465	5.012	23.474
1204	2014-03-30T16:13:20Z	64.139	5.022	23.712
1205	2014-03-30T16:43:20Z	61.792	5.053	23.883
1206	2014-03-30T17:13:20Z	61.559	5.089	23.894
1207	2014-03-30T17:43:20Z	60.681	5.148	24.125
1208	2014-03-30T18:13:20Z	59.727	5.151	24.100
1209	2014-03-30T18:43:20Z	61.190	5.139	24.016
1210	2014-03-30T19:13:20Z	61.179	5.138	23.909
1211	2014-03-30T19:43:20Z	59.461	5.112	23.863
1212	2014-03-30T20:13:20Z	59.680	5.105	23.885
1213	2014-03-30T20:43:20Z	58.696	5.091	23.921
1214	2014-03-30T21:13:20Z	57.912	5.071	23.852
1215	2014-03-30T21:43:20Z	57.166	5.066	23.753
1216	2014-03-30T22:13:20Z	60.011	5.115	23.960
1217	2014-03-30T22:43:20Z	59.841	5.075	23.839
1218	2014-03-30T23:13:20Z	63.926	5.002	23.608
1219	2014-03-30T23:43:20Z	63.615	4.997	23.550
1220	2014-03-31T00:13:20Z	63.630	5.003	23.606
1221	2014-03-31T00:43:20Z	64.528	5.008	23.503
1222	2014-03-31T01:13:20Z	62.493	5.014	23.652
1223	2014-03-31T01:43:20Z	62.564	5.003	23.696
1224	2014-03-31T02:13:20Z	65.093	4.975	23.316
1225	2014-03-31T02:43:20Z	70.106	4.937	23.050
1226	2014-03-31T03:13:20Z	68.016	4.951	23.368
1227	2014-03-31T03:43:20Z	65.377	4.963	23.379
1228	2014-03-31T04:13:20Z	64.403	4.987	23.709
1229	2014-03-31T04:43:20Z	60.727	5.026	23.804
1230	2014-03-31T05:13:20Z	58.818	5.067	24.015
1231	2014-03-31T05:43:20Z	55.064	5.140	24.191
1232	2014-03-31T06:13:20Z	55.565	5.149	23.943
1233	2014-03-31T06:43:20Z	59.513	5.151	24.056
1234	2014-03-31T07:13:20Z	57.953	5.153	24.046
1235	2014-03-31T07:43:20Z	59.303	5.141	24.100
1236	2014-03-31T08:13:20Z	61.504	5.106	23.760
1237	2014-03-31T08:43:20Z	67.326	5.077	23.698
1238	2014-03-31T09:13:20Z	63.489	5.070	23.632
1239	2014-03-31T09:43:20Z	71.555	5.048	23.678
1240	2014-03-31T10:13:20Z	63.068	5.084	23.760
1241	2014-03-31T10:43:20Z	62.605	5.125	23.913
1242	2014-03-31T11:13:20Z	62.427	5.112	23.855
1243	2014-03-31T11:43:20Z	64.287	5.102	23.909
1244	2014-03-31T12:13:20Z	66.772	5.077	23.604
1245	2014-03-31T12:43:20Z	64.692	5.044	23.625
1246	2014-03-31T13:13:20Z	66.582	5.032	23.625
1247	2014-03-31T13:43:20Z	62.926	5.067	23.728
1248	2014-03-31T14:13:20Z	62.515	5.083	23.840
1249	2014-03-31T14:43:20Z	63.411	5.058	23.669
1250	2014-03-31T15:13:20Z	63.374	5.041	23.581
1251	2014-03-31T15:43:20Z	65.213	5.042	23.557
1252	2014-03-31T16:13:20Z	67.965	4.969	23.292
1253	2014-03-31T16:43:20Z	67.140	5.029	23.661
1254	2014-03-31T17:13:20Z	65.452	5.064	23.747
1255	2014-03-31T17:43:20Z	61.554	5.100	23.958
1256	2014-03-31T18:13:20Z	62.017	5.102	23.943
1257	2014-03-31T18:43:20Z	61.582	5.100	24.037
1258	2014-03-31T19:13:20Z	61.766	5.100	23.858
1259	2014-03-31T19:43:20Z	57.858	5.126	24.111
1260	2014-03-31T20:13:20Z	58.966	5.130	24.187
1261	2014-03-31T20:43:20Z	56.559	5.156	24.056
1262	2014-03-31T21:13:20Z	57.661	5.135	24.088
1263	2014-03-31T21:43:20Z	56.580	5.153	24.170
1264	2014-03-31T22:13:20Z	56.482	5.163	24.164
1265	2014-03-31T22:43:20Z	56.950	5.162	24.086
1266	2014-03-31T23:13:20Z	53.929	5.209	24.422
1267	2014-03-31T23:43:20Z	54.777	5.193	24.240
1268	2014-04-01T00:13:20Z	54.626	5.169	24.078
1269	2014-04-01T00:43:20Z	56.900	5.150	24.052
1270	2014-04-01T01:13:20Z	62.944	5.135	23.846
1271	2014-04-01T01:43:20Z	65.757	5.116	23.843
1272	2014-04-01T02:13:20Z	63.953	5.107	23.812
1273	2014-04-01T02:43:20Z	63.316	5.091	23.733
1274	2014-04-01T03:13:20Z	64.635	5.087	23.735
1275	2014-04-01T03:43:20Z	60.263	5.132	24.191
1276	2014-04-01T04:13:20Z	55.836	5.190	24.366
1277	2014-04-01T04:43:20Z	56.702	5.200	24.335
1278	2014-04-01T05:13:20Z	53.790	5.213	24.403
1279	2014-04-01T05:43:20Z	51.695	5.234	24.528
1280	2014-04-01T06:13:20Z	51.485	5.228	24.467
1281	2014-04-01T06:43:20Z	51.173	5.223	24.461
1282	2014-04-01T07:13:20Z	52.259	5.195	24.197
1283	2014-04-01T07:43:20Z	55.138	5.162	24.096
1284	2014-04-01T08:13:20Z	55.431	5.172	24.291
1285	2014-04-01T08:43:20Z	55.951	5.154	24.101
1286	2014-04-01T09:13:20Z	56.282	5.183	24.116
1287	2014-04-01T09:43:20Z	55.565	5.222	24.302
1288	2014-04-01T10:13:20Z	49.057	5.248	24.484
1289	2014-04-01T10:43:20Z	49.601	5.260	24.522
1290	2014-04-01T11:13:20Z	50.531	5.255	24.446
1291	2014-04-01T11:43:20Z	49.094	5.249	24.401
1292	2014-04-01T12:13:20Z	53.954	5.224	24.383
1293	2014-04-01T12:43:20Z	56.638	5.189	24.246
1294	2014-04-01T13:13:20Z	56.129	5.198	24.189
1295	2014-04-01T13:43:20Z	56.422	5.160	24.079
1296	2014-04-01T14:13:20Z	58.301	5.167	24.172
1297	2014-04-01T14:43:20Z	57.389	5.162	24.128
1298	2014-04-01T15:13:20Z	57.083	5.158	24.080
1299	2014-04-01T15:43:20Z	58.216	5.145	24.093
1300	2014-04-01T16:13:20Z	56.762	5.161	24.171
1301	2014-04-01T16:43:20Z	55.870	5.203	24.338
1302	2014-04-01T17:13:20Z	55.393	5.205	24.333
1303	2014-04-01T17:43:20Z	55.595	5.208	24.315
1304	2014-04-01T18:13:20Z	54.714	5.211	24.307
1305	2014-04-01T18:43:20Z	49.664	5.258	24.494
1306	2014-04-01T19:13:20Z	51.701	5.246	24.368
1307	2014-04-01T19:43:20Z	51.693	5.237	24.393
1308	2014-04-01T20:13:20Z	51.202	5.232	24.378
1309	2014-04-01T20:43:20Z	52.728	5.202	24.262
1310	2014-04-01T21:13:20Z	56.683	5.179	24.151
1311	2014-04-01T21:43:20Z	58.531	5.168	24.049
1312	2014-04-01T22:13:20Z	58.440	5.177	24.257
1313	2014-04-01T22:43:20Z	51.408	5.229	24.494
1314	2014-04-01T23:13:20Z	47.230	5.270	24.552
1315	2014-04-01T23:43:20Z	46.372	5.321	24.642
1316	2014-04-02T00:13:20Z	49.751	5.303	24.613
1317	2014-04-02T00:43:20Z	47.541	5.292	24.536
1318	2014-04-02T01:13:20Z	46.029	5.280	24.445
1319	2014-04-02T01:43:20Z	50.911	5.226	24.374
1320	2014-04-02T02:13:20Z	55.234	5.196	24.139
1321	2014-04-02T02:43:20Z	54.899	5.182	24.143
1322	2014-04-02T03:13:20Z	53.655	5.212	24.384
1323	2014-04-02T03:43:20Z	51.227	5.259	24.410
1324	2014-04-02T04:13:20Z	50.732	5.258	24.326
1325	2014-04-02T04:43:20Z	50.881	5.304	24.602
1326	2014-04-02T05:13:20Z	49.451	5.324	24.601
1327	2014-04-02T05:43:20Z	49.218	5.377	24.603
1328	2014-04-02T06:13:20Z	50.218	5.385	24.533
1329	2014-04-02T06:43:20Z	51.825	5.365	24.532
1330	2014-04-02T07:13:20Z	51.564	5.404	24.570
1331	2014-04-02T07:43:20Z	52.582	5.395	24.479
1332	2014-04-02T08:13:20Z	52.671	5.394	24.497
1333	2014-04-02T08:43:20Z	52.352	5.383	24.583
1334	2014-04-02T09:13:20Z	52.860	5.359	24.572
1335	2014-04-02T09:43:20Z	53.611	5.339	24.491
1336	2014-04-02T10:13:20Z	55.139	5.301	24.268
1337	2014-04-02T10:43:20Z	56.472	5.271	24.265
1338	2014-04-02T11:13:20Z	55.743	5.260	24.417
1339	2014-04-02T11:43:20Z	50.541	5.287	24.500
1340	2014-04-02T12:13:20Z	50.992	5.366	24.605
1341	2014-04-02T12:43:20Z	50.140	5.393	24.798
1342	2014-04-02T13:13:20Z	47.357	5.413	24.626
1343	2014-04-02T13:43:20Z	47.858	5.310	24.529
1344	2014-04-02T14:13:20Z	52.956	5.249	24.295
1345	2014-04-02T14:43:20Z	55.326	5.227	24.230
1346	2014-04-02T15:13:20Z	55.077	5.210	24.140
1347	2014-04-02T15:43:20Z	56.351	5.210	24.275
1348	2014-04-02T16:13:20Z	55.321	5.285	24.481
1349	2014-04-02T16:43:20Z	53.688	5.332	24.425
1350	2014-04-02T17:13:20Z	50.455	5.336	24.554
1351	2014-04-02T17:43:20Z	52.627	5.341	24.519
1352	2014-04-02T18:13:20Z	51.252	5.385	24.803
1353	2014-04-02T18:43:20Z	48.623	5.407	24.612
1354	2014-04-02T19:13:20Z	49.242	5.416	24.799
1355	2014-04-02T19:43:20Z	47.030	5.425	24.768
1356	2014-04-02T20:13:20Z	48.342	5.420	24.651
1357	2014-04-02T20:43:20Z	49.596	5.387	24.504
1358	2014-04-02T21:13:20Z	51.194	5.358	24.569
1359	2014-04-02T21:43:20Z	51.081	5.375	24.557
1360	2014-04-02T22:13:20Z	50.605	5.340	24.527
1361	2014-04-02T22:43:20Z	51.624	5.385	24.635
1362	2014-04-02T23:13:20Z	50.456	5.405	24.620
1363	2014-04-02T23:43:20Z	49.421	5.414	24.677
1364	2014-04-03T00:13:20Z	47.906	5.431	24.681
1365	2014-04-03T00:43:20Z	46.149	5.426	24.632
1366	2014-04-03T01:13:20Z	46.689	5.439	24.677
1367	2014-04-03T01:43:20Z	47.236	5.429	24.579
1368	2014-04-03T02:13:20Z	51.556	5.333	24.307
1369	2014-04-03T02:43:20Z	53.525	5.278	24.297
1370	2014-04-03T03:13:20Z	54.520	5.276	24.415
1371	2014-04-03T03:43:20Z	54.343	5.285	24.305
1372	2014-04-03T04:13:20Z	53.354	5.343	24.459
1373	2014-04-03T04:43:20Z	50.878	5.374	24.563
1374	2014-04-03T05:13:20Z	48.983	5.396	24.565
1375	2014-04-03T05:43:20Z	47.903	5.409	24.599
1376	2014-04-03T06:13:20Z	50.590	5.383	24.608
1377	2014-04-03T06:43:20Z	51.184	5.341	24.419
1378	2014-04-03T07:13:20Z	51.026	5.349	24.454
1379	2014-04-03T07:43:20Z	53.984	5.316	24.339
1380	2014-04-03T08:13:20Z	53.904	5.254	24.270
1381	2014-04-03T08:43:20Z	51.779	5.190	24.313
1382	2014-04-03T09:13:20Z	46.568	5.270	24.604
1383	2014-04-03T09:43:20Z	49.055	5.211	24.406
1384	2014-04-03T10:13:20Z	47.092	5.253	24.504
1385	2014-04-03T10:43:20Z	48.655	5.213	24.432
1386	2014-04-03T11:13:20Z	50.430	5.229	24.515
1387	2014-04-03T11:43:20Z	45.955	5.271	24.532
1388	2014-04-03T12:13:20Z	46.826	5.286	24.580
1389	2014-04-03T12:43:20Z	46.458	5.329	24.865
1390	2014-04-03T13:13:20Z	44.626	5.362	24.820
1391	2014-04-03T13:43:20Z	43.880	5.394	24.829
1392	2014-04-03T14:13:20Z	44.331	5.436	24.873
1393	2014-04-03T14:43:20Z	45.355	5.412	24.716
1394	2014-04-03T15:13:20Z	45.815	5.333	24.537
1395	2014-04-03T15:43:20Z	49.693	5.229	24.221
1396	2014-04-03T16:13:20Z	57.318	5.115	24.186
1397	2014-04-03T16:43:20Z	50.663	5.285	24.481
1398	2014-04-03T17:13:20Z	48.357	5.288	24.357
1399	2014-04-03T17:43:20Z	52.245	5.275	24.438
1400	2014-04-03T18:13:20Z	48.866	5.290	24.595
1401	2014-04-03T18:43:20Z	48.196	5.304	24.647
1402	2014-04-03T19:13:20Z	47.329	5.310	24.658
1403	2014-04-03T19:43:20Z	47.914	5.294	24.603
1404	2014-04-03T20:13:20Z	47.855	5.312	24.588
1405	2014-04-03T20:43:20Z	49.080	5.284	24.703
1406	2014-04-03T21:13:20Z	48.486	5.308	24.859
1407	2014-04-03T21:43:20Z	45.075	5.374	24.907
1408	2014-04-03T22:13:20Z	45.415	5.335	24.830
1409	2014-04-03T22:43:20Z	45.051	5.345	24.744
1410	2014-04-03T23:13:20Z	46.621	5.317	24.688
1411	2014-04-03T23:43:20Z	45.850	5.298	24.640
1412	2014-04-04T00:13:20Z	48.874	5.312	24.784
1413	2014-04-04T00:43:20Z	44.046	5.386	24.850
1414	2014-04-04T01:13:20Z	42.347	5.426	24.893
1415	2014-04-04T01:43:20Z	43.745	5.395	24.807
1416	2014-04-04T02:13:20Z	46.831	5.346	24.805
1417	2014-04-04T02:43:20Z	48.098	5.317	24.754
1418	2014-04-04T03:13:20Z	46.304	5.322	24.919
1419	2014-04-04T03:43:20Z	47.626	5.332	24.864
1420	2014-04-04T04:13:20Z	48.957	5.269	24.680
1421	2014-04-04T04:43:20Z	50.198	5.244	24.672
1422	2014-04-04T05:13:20Z	47.974	5.291	24.798
1423	2014-04-04T05:43:20Z	47.998	5.301	24.878
1424	2014-04-04T06:13:20Z	46.739	5.318	24.791
1425	2014-04-04T06:43:20Z	49.420	5.290	24.708
1426	2014-04-04T07:13:20Z	47.176	5.345	25.036
1427	2014-04-04T07:43:20Z	46.725	5.337	24.810
1428	2014-04-04T08:13:20Z	47.945	5.305	24.681
1429	2014-04-04T08:43:20Z	47.257	5.334	24.906
1430	2014-04-04T09:13:20Z	45.189	5.373	24.868
1431	2014-04-04T09:43:20Z	45.610	5.369	24.800
1432	2014-04-04T10:13:20Z	47.012	5.325	24.599
1433	2014-04-04T10:43:20Z	48.092	5.284	24.697
1434	2014-04-04T11:13:20Z	51.691	5.214	24.629
1435	2014-04-04T11:43:20Z	51.370	5.238	24.646
1436	2014-04-04T12:13:20Z	47.009	5.265	24.706
1437	2014-04-04T12:43:20Z	51.583	5.240	24.740
1438	2014-04-04T13:13:20Z	48.336	5.290	24.750
1439	2014-04-04T13:43:20Z	46.872	5.330	24.841
1440	2014-04-04T14:13:20Z	45.957	5.338	24.893
1441	2014-04-04T14:43:20Z	45.412	5.360	24.842
1442	2014-04-04T15:13:20Z	45.400	5.351	24.836
1443	2014-04-04T15:43:20Z	44.987	5.379	24.907
1444	2014-04-04T16:13:20Z	48.700	5.318	24.640
1445	2014-04-04T16:43:20Z	48.008	5.309	24.772
1446	2014-04-04T17:13:20Z	47.682	5.319	24.741
1447	2014-04-04T17:43:20Z	47.327	5.326	24.823
1448	2014-04-04T18:13:20Z	46.319	5.355	24.812
1449	2014-04-04T18:43:20Z	46.458	5.350	24.806
1450	2014-04-04T19:13:20Z	45.050	5.367	24.856
1451	2014-04-04T19:43:20Z	43.395	5.396	24.846
1452	2014-04-04T20:13:20Z	43.408	5.400	24.858
1453	2014-04-04T20:43:20Z	42.324	5.420	24.901
1454	2014-04-04T21:13:20Z	46.885	5.348	24.696
1455	2014-04-04T21:43:20Z	45.233	5.384	24.866
1456	2014-04-04T22:13:20Z	44.723	5.373	24.895
1457	2014-04-04T22:43:20Z	42.485	5.414	24.874
1458	2014-04-04T23:13:20Z	42.293	5.419	24.878
1459	2014-04-04T23:43:20Z	44.051	5.400	24.891
1460	2014-04-05T00:13:20Z	42.938	5.381	24.829
1461	2014-04-05T00:43:20Z	44.205	5.388	24.925
1462	2014-04-05T01:13:20Z	44.350	5.385	24.896
1463	2014-04-05T01:43:20Z	42.368	5.441	25.010
1464	2014-04-05T02:13:20Z	40.456	5.491	25.066
1465	2014-04-05T02:43:20Z	40.347	5.497	25.005
1466	2014-04-05T03:13:20Z	39.256	5.500	25.083
1467	2014-04-05T03:43:20Z	39.056	5.509	25.067
1468	2014-04-05T04:13:20Z	41.469	5.480	24.975
1469	2014-04-05T04:43:20Z	44.740	5.408	25.007
1470	2014-04-05T05:13:20Z	46.428	5.377	24.841
1471	2014-04-05T05:43:20Z	45.544	5.364	24.874
1472	2014-04-05T06:13:20Z	45.134	5.360	24.746
1473	2014-04-05T06:43:20Z	46.236	5.337	24.725
1474	2014-04-05T07:13:20Z	46.441	5.317	24.767
1475	2014-04-05T07:43:20Z	48.080	5.299	24.681
1476	2014-04-05T08:13:20Z	48.680	5.288	24.686
1477	2014-04-05T08:43:20Z	49.555	5.271	24.622
1478	2014-04-05T09:13:20Z	49.383	5.281	24.698
1479	2014-04-05T09:43:20Z	49.423	5.264	24.742
1480	2014-04-05T10:13:20Z	47.959	5.306	24.781
1481	2014-04-05T10:43:20Z	45.855	5.384	24.915
1482	2014-04-05T11:13:20Z	48.214	5.393	24.931
1483	2014-04-05T11:43:20Z	46.366	5.402	24.865
1484	2014-04-05T12:13:20Z	44.605	5.391	24.843
1485	2014-04-05T12:43:20Z	44.475	5.392	24.874
1486	2014-04-05T13:13:20Z	43.220	5.462	24.973
1487	2014-04-05T13:43:20Z	42.656	5.443	24.959
1488	2014-04-05T14:13:20Z	44.245	5.426	24.969
1489	2014-04-05T14:43:20Z	44.431	5.433	24.841
1490	2014-04-05T15:13:20Z	42.747	5.453	25.136
1491	2014-04-05T15:43:20Z	44.233	5.455	24.949
1492	2014-04-05T16:13:20Z	44.621	5.415	24.884
1493	2014-04-05T16:43:20Z	44.388	5.401	24.902
1494	2014-04-05T17:13:20Z	43.930	5.396	24.995
1495	2014-04-05T17:43:20Z	43.388	5.419	24.983
1496	2014-04-05T18:13:20Z	45.777	5.388	24.745
1497	2014-04-05T18:43:20Z	43.868	5.437	24.920
1498	2014-04-05T19:13:20Z	44.320	5.395	24.902
1499	2014-04-05T19:43:20Z	45.627	5.365	24.743
1500	2014-04-05T20:13:20Z	46.939	5.368	24.821
1501	2014-04-05T20:43:20Z	45.458	5.374	24.891
1502	2014-04-05T21:13:20Z	45.256	5.380	24.886
1503	2014-04-05T21:43:20Z	45.120	5.397	25.050
1504	2014-04-05T22:13:20Z	47.581	5.450	25.108
1505	2014-04-05T22:43:20Z	46.978	5.445	25.031
1506	2014-04-05T23:13:20Z	47.185	5.458	25.063
1507	2014-04-05T23:43:20Z	45.702	5.524	25.244
1508	2014-04-06T00:13:20Z	46.495	5.466	25.108
1509	2014-04-06T00:43:20Z	42.189	5.471	25.036
1510	2014-04-06T01:13:20Z	44.301	5.451	25.045
1511	2014-04-06T01:43:20Z	43.845	5.453	24.990
1512	2014-04-06T02:13:20Z	44.406	5.456	25.127
1513	2014-04-06T02:43:20Z	47.722	5.455	25.042
1514	2014-04-06T03:13:20Z	53.318	5.403	24.977
1515	2014-04-06T03:43:20Z	49.477	5.393	24.924
1516	2014-04-06T04:13:20Z	52.521	5.369	25.008
1517	2014-04-06T04:43:20Z	50.201	5.368	24.942
1518	2014-04-06T05:13:20Z	52.490	5.384	25.060
1519	2014-04-06T05:43:20Z	52.192	5.362	25.031
1520	2014-04-06T06:13:20Z	49.868	5.357	25.018
1521	2014-04-06T06:43:20Z	50.073	5.384	24.918
1522	2014-04-06T07:13:20Z	48.490	5.381	25.016
1523	2014-04-06T07:43:20Z	46.087	5.397	24.904
1524	2014-04-06T08:13:20Z	44.228	5.419	24.977
1525	2014-04-06T08:43:20Z	44.683	5.409	24.969
1526	2014-04-06T09:13:20Z	46.219	5.450	25.100
1527	2014-04-06T09:43:20Z	41.176	5.496	24.952
1528	2014-04-06T10:13:20Z	40.733	5.460	24.880
1529	2014-04-06T10:43:20Z	42.289	5.422	24.835
1530	2014-04-06T11:13:20Z	43.296	5.411	24.893
1531	2014-04-06T11:43:20Z	41.933	5.413	24.857
1532	2014-04-06T12:13:20Z	40.990	5.421	25.004
1533	2014-04-06T12:43:20Z	41.780	5.406	24.905
1534	2014-04-06T13:13:20Z	41.575	5.387	24.837
1535	2014-04-06T13:43:20Z	42.680	5.392	24.837
1536	2014-04-06T14:13:20Z	43.708	5.393	24.918
1537	2014-04-06T14:43:20Z	45.054	5.404	24.900
1538	2014-04-06T15:13:20Z	44.733	5.412	24.926
1539	2014-04-06T15:43:20Z	43.414	5.403	24.899
1540	2014-04-06T16:13:20Z	43.244	5.406	24.799
1541	2014-04-06T16:43:20Z	44.008	5.398	24.788
1542	2014-04-06T17:13:20Z	43.386	5.413	24.816
1543	2014-04-06T17:43:20Z	44.255	5.397	24.801
1544	2014-04-06T18:13:20Z	45.224	5.370	24.655
1545	2014-04-06T18:43:20Z	45.574	5.346	24.681
1546	2014-04-06T19:13:20Z	45.462	5.348	24.714
1547	2014-04-06T19:43:20Z	44.330	5.370	24.759
1548	2014-04-06T20:13:20Z	43.254	5.414	24.887
1549	2014-04-06T20:43:20Z	42.582	5.442	25.035
1550	2014-04-06T21:13:20Z	40.308	5.489	25.105
1551	2014-04-06T21:43:20Z	43.212	5.445	24.910
1552	2014-04-06T22:13:20Z	42.968	5.437	24.881
1553	2014-04-06T22:43:20Z	43.153	5.427	24.804
1554	2014-04-06T23:13:20Z	43.220	5.434	24.982
1555	2014-04-06T23:43:20Z	44.829	5.401	24.915
1556	2014-04-07T00:13:20Z	43.888	5.431	24.964
1557	2014-04-07T00:43:20Z	43.925	5.479	25.007
1558	2014-04-07T01:13:20Z	43.439	5.480	25.074
1559	2014-04-07T01:43:20Z	37.936	5.597	25.268
1560	2014-04-07T02:13:20Z	41.063	5.520	24.980
1561	2014-04-07T02:43:20Z	41.361	5.512	25.019
