#				Salinity #242, -7.7(0)
#Record	Time tag (Gmt)	AirSaturation(%)	Temperature(Deg.C)	Salinity(PSU)
489	2013-05-05T14:30:40Z	48.130	5.890	25.745
490	2013-05-05T15:00:40Z	47.208	5.801	25.931
491	2013-05-05T15:30:40Z	48.045	5.814	25.974
492	2013-05-05T16:00:40Z	42.608	5.671	26.067
493	2013-05-05T16:30:40Z	43.100	5.672	26.166
494	2013-05-05T17:00:40Z	45.536	5.724	26.072
495	2013-05-05T17:30:40Z	46.480	5.729	26.020
496	2013-05-05T18:00:40Z	41.313	5.610	26.232
497	2013-05-05T18:30:40Z	42.527	5.595	26.137
498	2013-05-05T19:00:40Z	42.309	5.587	26.237
499	2013-05-05T19:30:40Z	39.678	5.571	26.279
500	2013-05-05T20:00:40Z	42.081	5.586	26.169
501	2013-05-05T20:30:40Z	41.823	5.624	26.213
502	2013-05-05T21:00:40Z	46.645	5.673	26.024
503	2013-05-05T21:30:40Z	49.949	5.771	25.905
504	2013-05-05T22:00:40Z	51.928	5.828	25.894
505	2013-05-05T22:30:40Z	57.512	5.943	25.748
506	2013-05-05T23:00:40Z	65.228	6.147	25.425
507	2013-05-05T23:30:40Z	72.456	6.335	25.198
508	2013-05-06T00:00:40Z	78.727	6.489	24.964
509	2013-05-06T00:30:40Z	81.654	6.573	24.913
510	2013-05-06T01:00:40Z	84.942	6.683	24.762
511	2013-05-06T01:30:40Z	87.600	6.760	24.627
512	2013-05-06T02:00:40Z	89.735	6.854	24.609
513	2013-05-06T02:30:40Z	87.212	6.797	24.748
514	2013-05-06T03:00:40Z	80.089	6.585	24.853
515	2013-05-06T03:30:40Z	79.742	6.545	25.158
516	2013-05-06T04:00:40Z	76.790	6.453	25.179
517	2013-05-06T04:30:40Z	75.834	6.411	25.220
518	2013-05-06T05:00:40Z	75.509	6.387	25.246
519	2013-05-06T05:30:40Z	75.153	6.402	25.110
520	2013-05-06T06:00:40Z	68.226	6.232	25.285
521	2013-05-06T06:30:40Z	74.791	6.312	25.149
522	2013-05-06T07:00:40Z	67.672	6.194	25.398
523	2013-05-06T07:30:40Z	68.039	6.210	25.362
524	2013-05-06T08:00:40Z	72.139	6.305	25.275
525	2013-05-06T08:30:40Z	69.177	6.240	25.347
526	2013-05-06T09:00:40Z	66.089	6.175	25.388
527	2013-05-06T09:30:40Z	71.718	6.283	25.267
528	2013-05-06T10:00:40Z	78.417	6.460	25.180
529	2013-05-06T10:30:40Z	84.164	6.616	24.939
530	2013-05-06T11:00:40Z	85.289	6.694	24.766
531	2013-05-06T11:30:40Z	85.900	6.688	24.787
532	2013-05-06T12:00:40Z	88.157	6.782	24.691
533	2013-05-06T12:30:40Z	91.058	6.876	24.664
534	2013-05-06T13:00:40Z	89.177	6.842	24.691
535	2013-05-06T13:30:40Z	90.229	6.880	24.659
536	2013-05-06T14:00:40Z	92.105	6.949	24.628
537	2013-05-06T14:30:40Z	90.259	6.885	24.635
538	2013-05-06T15:00:40Z	85.848	6.744	24.827
539	2013-05-06T15:30:40Z	79.847	6.553	25.001
540	2013-05-06T16:00:40Z	81.379	6.606	24.928
541	2013-05-06T16:30:40Z	73.186	6.475	25.128
542	2013-05-06T17:00:40Z	80.180	6.504	25.071
543	2013-05-06T17:30:40Z	75.383	6.450	25.261
544	2013-05-06T18:00:40Z	75.279	6.428	25.585
545	2013-05-06T18:30:40Z	67.590	6.174	25.783
546	2013-05-06T19:00:40Z	71.863	6.306	25.288
547	2013-05-06T19:30:40Z	71.515	6.318	25.325
548	2013-05-06T20:00:40Z	75.574	6.398	25.331
549	2013-05-06T20:30:40Z	75.230	6.414	25.273
550	2013-05-06T21:00:40Z	75.689	6.408	25.285
551	2013-05-06T21:30:40Z	77.326	6.469	25.017
552	2013-05-06T22:00:40Z	82.343	6.589	24.890
553	2013-05-06T22:30:40Z	88.526	6.785	24.721
554	2013-05-06T23:00:40Z	90.075	6.880	24.685
555	2013-05-06T23:30:40Z	91.557	6.937	24.638
556	2013-05-07T00:00:40Z	92.249	6.976	24.573
557	2013-05-07T00:30:40Z	93.619	7.038	24.498
558	2013-05-07T01:00:40Z	94.609	7.103	24.496
559	2013-05-07T01:30:40Z	95.136	7.146	24.470
560	2013-05-07T02:00:40Z	96.120	7.160	24.478
561	2013-05-07T02:30:40Z	94.696	7.122	24.511
562	2013-05-07T03:00:40Z	94.961	7.146	24.449
563	2013-05-07T03:30:40Z	95.653	7.183	24.452
564	2013-05-07T04:00:40Z	95.816	7.167	24.465
565	2013-05-07T04:30:40Z	94.399	7.095	24.490
566	2013-05-07T05:00:40Z	95.081	7.097	24.515
567	2013-05-07T05:30:40Z	86.770	6.944	24.695
568	2013-05-07T06:00:40Z	88.557	6.980	24.647
569	2013-05-07T06:30:40Z	90.946	7.024	24.651
570	2013-05-07T07:00:40Z	88.418	6.972	24.678
571	2013-05-07T07:30:40Z	93.305	7.102	24.577
572	2013-05-07T08:00:40Z	87.002	6.934	24.706
573	2013-05-07T08:30:40Z	90.075	7.008	24.719
574	2013-05-07T09:00:40Z	91.511	7.076	24.606
575	2013-05-07T09:30:40Z	91.882	7.056	24.621
576	2013-05-07T10:00:40Z	83.200	6.817	24.851
577	2013-05-07T10:30:40Z	90.967	7.038	24.606
578	2013-05-07T11:00:40Z	92.847	7.107	24.597
579	2013-05-07T11:30:40Z	95.161	7.207	24.513
580	2013-05-07T12:00:40Z	96.711	7.267	24.445
581	2013-05-07T12:30:40Z	97.609	7.287	24.427
582	2013-05-07T13:00:40Z	97.686	7.325	24.420
583	2013-05-07T13:30:40Z	97.894	7.361	24.413
584	2013-05-07T14:00:40Z	96.104	7.292	24.445
585	2013-05-07T14:30:40Z	94.063	7.208	24.513
586	2013-05-07T15:00:40Z	93.759	7.172	24.564
587	2013-05-07T15:30:40Z	91.728	7.158	24.591
588	2013-05-07T16:00:40Z	93.175	7.202	24.587
589	2013-05-07T16:30:40Z	93.507	7.199	24.546
590	2013-05-07T17:00:40Z	94.026	7.216	24.591
591	2013-05-07T17:30:40Z	90.833	7.062	24.667
592	2013-05-07T18:00:40Z	90.621	7.101	24.577
593	2013-05-07T18:30:40Z	92.683	7.190	24.532
594	2013-05-07T19:00:40Z	94.166	7.249	24.533
595	2013-05-07T19:30:40Z	95.101	7.294	24.474
596	2013-05-07T20:00:40Z	95.542	7.334	24.493
597	2013-05-07T20:30:40Z	95.931	7.344	24.499
598	2013-05-07T21:00:40Z	95.070	7.323	24.972
599	2013-05-07T21:30:40Z	96.097	7.305	24.587
600	2013-05-07T22:00:40Z	94.927	7.241	24.575
601	2013-05-07T22:30:40Z	97.106	7.375	24.542
602	2013-05-07T23:00:40Z	97.694	7.394	24.452
603	2013-05-07T23:30:40Z	98.145	7.508	24.466
604	2013-05-08T00:00:40Z	98.356	7.538	24.480
605	2013-05-08T00:30:40Z	98.014	7.546	24.467
606	2013-05-08T01:00:40Z	98.632	7.565	24.432
607	2013-05-08T01:30:40Z	99.209	7.557	24.452
608	2013-05-08T02:00:40Z	100.053	7.543	24.421
609	2013-05-08T02:30:40Z	99.911	7.555	24.409
610	2013-05-08T03:00:40Z	98.701	7.545	24.403
611	2013-05-08T03:30:40Z	96.727	7.384	24.469
612	2013-05-08T04:00:40Z	98.521	7.548	24.484
613	2013-05-08T04:30:40Z	97.723	7.520	24.448
614	2013-05-08T05:00:40Z	97.528	7.526	24.523
615	2013-05-08T05:30:40Z	98.788	7.590	24.461
616	2013-05-08T06:00:40Z	99.292	7.646	24.469
617	2013-05-08T06:30:40Z	98.592	7.576	24.537
618	2013-05-08T07:00:40Z	98.759	7.585	24.484
619	2013-05-08T07:30:40Z	98.613	7.586	24.451
620	2013-05-08T08:00:40Z	98.031	7.556	24.473
621	2013-05-08T08:30:40Z	98.588	7.596	24.454
622	2013-05-08T09:00:40Z	99.142	7.647	24.471
623	2013-05-08T09:30:40Z	100.026	7.719	24.413
624	2013-05-08T10:00:40Z	100.152	7.712	24.629
625	2013-05-08T10:30:40Z	99.068	7.633	24.475
626	2013-05-08T11:00:40Z	89.950	7.297	24.549
627	2013-05-08T11:30:40Z	96.600	7.523	24.458
628	2013-05-08T12:00:40Z	98.517	7.606	24.432
629	2013-05-08T12:30:40Z	99.484	7.643	24.448
630	2013-05-08T13:00:40Z	102.406	7.814	24.439
631	2013-05-08T13:30:40Z	102.230	7.857	24.419
632	2013-05-08T14:00:40Z	102.100	7.832	24.441
633	2013-05-08T14:30:40Z	102.266	7.891	24.471
634	2013-05-08T15:00:40Z	102.127	7.931	24.470
635	2013-05-08T15:30:40Z	102.587	8.007	24.470
636	2013-05-08T16:00:40Z	103.272	8.064	24.425
637	2013-05-08T16:30:40Z	102.192	8.035	24.455
638	2013-05-08T17:00:40Z	103.518	8.053	24.586
639	2013-05-08T17:30:40Z	100.986	8.045	24.469
640	2013-05-08T18:00:40Z	102.137	8.048	24.474
641	2013-05-08T18:30:40Z	102.730	8.085	24.428
642	2013-05-08T19:00:40Z	101.794	8.103	24.482
643	2013-05-08T19:30:40Z	99.029	7.956	24.499
644	2013-05-08T20:00:40Z	102.882	8.227	24.559
645	2013-05-08T20:30:40Z	101.164	8.039	24.730
646	2013-05-08T21:00:40Z	78.961	7.482	25.521
647	2013-05-08T21:30:40Z	45.877	6.470	25.951
648	2013-05-08T22:00:40Z	52.340	6.669	25.689
649	2013-05-08T22:30:40Z	60.198	6.824	25.436
650	2013-05-08T23:00:40Z	58.483	6.732	25.604
651	2013-05-08T23:30:40Z	70.634	6.945	25.241
652	2013-05-09T00:00:40Z	73.313	7.091	25.215
653	2013-05-09T00:30:40Z	71.707	7.003	25.358
654	2013-05-09T01:00:40Z	72.821	7.108	25.179
655	2013-05-09T01:30:40Z	78.790	7.300	25.095
656	2013-05-09T02:00:40Z	78.115	7.192	25.018
657	2013-05-09T02:30:40Z	87.600	7.517	25.085
658	2013-05-09T03:00:40Z	86.149	7.365	24.770
659	2013-05-09T03:30:40Z	83.638	7.349	24.956
660	2013-05-09T04:00:40Z	84.851	7.406	24.853
661	2013-05-09T04:30:40Z	85.690	7.398	24.863
662	2013-05-09T05:00:40Z	76.447	6.874	25.425
663	2013-05-09T05:30:40Z	84.183	7.054	25.385
664	2013-05-09T06:00:40Z	65.585	6.910	25.586
665	2013-05-09T06:30:40Z	68.660	7.005	25.470
666	2013-05-09T07:00:40Z	71.458	7.088	25.393
667	2013-05-09T07:30:40Z	75.603	7.125	25.204
668	2013-05-09T08:00:40Z	77.367	7.140	25.351
669	2013-05-09T08:30:40Z	71.250	7.030	25.229
670	2013-05-09T09:00:40Z	73.273	7.062	25.062
671	2013-05-09T09:30:40Z	76.347	7.040	25.146
672	2013-05-09T10:00:40Z	67.709	6.881	25.295
673	2013-05-09T10:30:40Z	66.103	6.815	25.348
674	2013-05-09T11:00:40Z	69.886	6.864	25.358
675	2013-05-09T11:30:40Z	69.341	6.891	25.289
676	2013-05-09T12:00:40Z	74.900	6.952	25.209
677	2013-05-09T12:30:40Z	83.837	7.103	25.013
678	2013-05-09T13:00:40Z	90.195	7.340	24.740
679	2013-05-09T13:30:40Z	84.399	7.237	24.696
680	2013-05-09T14:00:40Z	84.936	7.282	24.743
681	2013-05-09T14:30:40Z	88.344	7.429	24.751
682	2013-05-09T15:00:40Z	89.566	7.466	24.718
683	2013-05-09T15:30:40Z	89.985	7.493	24.673
684	2013-05-09T16:00:40Z	81.987	7.183	25.030
685	2013-05-09T16:30:40Z	78.917	7.030	25.107
686	2013-05-09T17:00:40Z	69.890	6.826	25.201
687	2013-05-09T17:30:40Z	72.152	6.727	25.116
688	2013-05-09T18:00:40Z	73.653	6.704	25.231
689	2013-05-09T18:30:40Z	78.450	6.790	24.952
690	2013-05-09T19:00:40Z	72.385	6.647	25.209
691	2013-05-09T19:30:40Z	68.823	6.643	25.363
692	2013-05-09T20:00:40Z	70.046	6.744	25.336
693	2013-05-09T20:30:40Z	69.880	6.837	25.338
694	2013-05-09T21:00:40Z	61.531	6.575	25.899
695	2013-05-09T21:30:40Z	54.019	6.396	26.005
696	2013-05-09T22:00:40Z	65.854	6.611	25.971
697	2013-05-09T22:30:40Z	50.222	6.382	25.927
698	2013-05-09T23:00:40Z	54.939	6.387	26.011
699	2013-05-09T23:30:40Z	71.454	6.733	25.457
700	2013-05-10T00:00:40Z	68.720	6.695	25.769
701	2013-05-10T00:30:40Z	67.835	6.739	25.610
702	2013-05-10T01:00:40Z	81.386	6.924	25.128
703	2013-05-10T01:30:40Z	86.590	7.177	24.719
704	2013-05-10T02:00:40Z	87.623	7.346	24.766
705	2013-05-10T02:30:40Z	91.951	7.405	24.649
706	2013-05-10T03:00:40Z	91.485	7.421	24.603
707	2013-05-10T03:30:40Z	90.358	7.456	24.726
708	2013-05-10T04:00:40Z	85.717	7.226	24.723
709	2013-05-10T04:30:40Z	87.796	7.317	24.704
710	2013-05-10T05:00:40Z	87.184	7.243	24.657
711	2013-05-10T05:30:40Z	91.723	7.466	24.628
712	2013-05-10T06:00:40Z	88.628	7.305	24.558
713	2013-05-10T06:30:40Z	85.653	7.124	24.799
714	2013-05-10T07:00:40Z	89.420	7.236	24.691
715	2013-05-10T07:30:40Z	76.939	6.872	24.869
716	2013-05-10T08:00:40Z	76.597	6.856	24.993
717	2013-05-10T08:30:40Z	78.061	6.902	24.878
718	2013-05-10T09:00:40Z	78.897	7.051	24.959
719	2013-05-10T09:30:40Z	79.614	7.050	24.913
720	2013-05-10T10:00:40Z	80.614	7.083	24.865
721	2013-05-10T10:30:40Z	76.648	7.001	24.961
722	2013-05-10T11:00:40Z	71.773	6.820	25.149
723	2013-05-10T11:30:40Z	71.700	6.841	25.173
724	2013-05-10T12:00:40Z	68.946	6.803	25.364
725	2013-05-10T12:30:40Z	72.392	6.855	25.257
726	2013-05-10T13:00:40Z	69.664	6.830	25.271
727	2013-05-10T13:30:40Z	69.489	6.846	25.208
728	2013-05-10T14:00:40Z	81.446	7.068	24.896
729	2013-05-10T14:30:40Z	85.181	7.057	24.771
730	2013-05-10T15:00:40Z	74.775	6.971	25.100
731	2013-05-10T15:30:40Z	74.901	6.947	25.002
732	2013-05-10T16:00:40Z	79.779	6.921	24.934
733	2013-05-10T16:30:40Z	79.041	6.978	24.854
734	2013-05-10T17:00:40Z	82.189	6.952	24.856
735	2013-05-10T17:30:40Z	81.728	6.957	24.943
736	2013-05-10T18:00:40Z	82.704	6.981	24.880
737	2013-05-10T18:30:40Z	71.011	6.830	25.148
738	2013-05-10T19:00:40Z	80.695	6.941	24.826
739	2013-05-10T19:30:40Z	81.961	6.996	24.818
740	2013-05-10T20:00:40Z	81.750	6.990	24.860
741	2013-05-10T20:30:40Z	67.272	6.736	25.442
742	2013-05-10T21:00:40Z	56.579	6.458	25.734
743	2013-05-10T21:30:40Z	57.043	6.434	25.821
744	2013-05-10T22:00:40Z	53.052	6.368	25.972
745	2013-05-10T22:30:40Z	41.572	6.123	26.149
746	2013-05-10T23:00:40Z	41.328	6.098	26.217
747	2013-05-10T23:30:40Z	36.666	6.048	26.180
748	2013-05-11T00:00:40Z	36.955	6.051	26.215
749	2013-05-11T00:30:40Z	44.917	6.228	25.946
750	2013-05-11T01:00:40Z	44.647	6.271	25.981
751	2013-05-11T01:30:40Z	67.356	6.578	25.300
752	2013-05-11T02:00:40Z	70.050	6.613	25.199
753	2013-05-11T02:30:40Z	71.565	6.612	25.161
754	2013-05-11T03:00:40Z	83.023	6.929	24.790
755	2013-05-11T03:30:40Z	86.836	7.054	24.652
756	2013-05-11T04:00:40Z	88.562	7.108	24.659
757	2013-05-11T04:30:40Z	63.836	6.678	25.479
758	2013-05-11T05:00:40Z	57.524	6.588	25.468
759	2013-05-11T05:30:40Z	51.041	6.381	25.741
760	2013-05-11T06:00:40Z	48.997	6.325	25.960
761	2013-05-11T06:30:40Z	46.311	6.240	26.020
762	2013-05-11T07:00:40Z	43.658	6.198	26.084
763	2013-05-11T07:30:40Z	50.083	6.292	25.955
764	2013-05-11T08:00:40Z	51.696	6.377	25.841
765	2013-05-11T08:30:40Z	61.192	6.417	25.339
766	2013-05-11T09:00:40Z	70.616	6.538	25.175
767	2013-05-11T09:30:40Z	59.805	6.296	25.814
768	2013-05-11T10:00:40Z	48.951	6.327	25.890
769	2013-05-11T10:30:40Z	54.155	6.337	25.795
770	2013-05-11T11:00:40Z	46.721	6.341	25.960
771	2013-05-11T11:30:40Z	49.501	6.384	25.832
772	2013-05-11T12:00:40Z	65.722	6.415	25.460
773	2013-05-11T12:30:40Z	72.082	6.719	25.312
774	2013-05-11T13:00:40Z	67.001	6.740	25.287
775	2013-05-11T13:30:40Z	75.731	6.961	24.855
776	2013-05-11T14:00:40Z	88.899	7.127	24.739
777	2013-05-11T14:30:40Z	89.322	7.235	24.699
778	2013-05-11T15:00:40Z	94.156	7.474	24.560
779	2013-05-11T15:30:40Z	85.789	7.180	24.733
780	2013-05-11T16:00:40Z	92.892	7.414	24.557
781	2013-05-11T16:30:40Z	93.278	7.452	24.532
782	2013-05-11T17:00:40Z	93.048	7.447	24.476
783	2013-05-11T17:30:40Z	79.409	6.966	24.955
784	2013-05-11T18:00:40Z	83.797	6.975	24.881
785	2013-05-11T18:30:40Z	76.036	6.752	25.078
786	2013-05-11T19:00:40Z	74.614	6.862	25.055
787	2013-05-11T19:30:40Z	81.177	6.979	24.913
788	2013-05-11T20:00:40Z	83.779	7.037	24.770
789	2013-05-11T20:30:40Z	80.982	6.972	24.849
790	2013-05-11T21:00:40Z	84.185	7.064	24.766
791	2013-05-11T21:30:40Z	85.231	7.107	24.756
792	2013-05-11T22:00:40Z	85.290	7.164	24.812
793	2013-05-11T22:30:40Z	82.257	7.122	24.897
794	2013-05-11T23:00:40Z	84.486	7.176	24.799
795	2013-05-11T23:30:40Z	75.039	6.875	24.945
796	2013-05-12T00:00:40Z	76.444	6.867	25.001
797	2013-05-12T00:30:40Z	73.020	6.788	25.117
798	2013-05-12T01:00:40Z	77.648	6.882	24.969
799	2013-05-12T01:30:40Z	78.362	7.068	24.971
800	2013-05-12T02:00:40Z	84.910	7.269	24.841
801	2013-05-12T02:30:40Z	86.475	7.315	24.754
802	2013-05-12T03:00:40Z	87.482	7.311	24.640
803	2013-05-12T03:30:40Z	92.208	7.482	24.543
804	2013-05-12T04:00:40Z	91.353	7.487	24.541
805	2013-05-12T04:30:40Z	89.484	7.417	24.603
806	2013-05-12T05:00:40Z	88.377	7.393	24.612
807	2013-05-12T05:30:40Z	90.114	7.427	24.602
808	2013-05-12T06:00:40Z	90.615	7.460	24.605
809	2013-05-12T06:30:40Z	84.976	7.283	24.751
810	2013-05-12T07:00:40Z	73.677	6.923	25.070
811	2013-05-12T07:30:40Z	56.810	6.615	25.419
812	2013-05-12T08:00:40Z	44.348	6.268	25.930
813	2013-05-12T08:30:40Z	41.216	6.143	26.015
814	2013-05-12T09:00:40Z	39.576	6.090	25.999
815	2013-05-12T09:30:40Z	35.631	5.983	26.161
816	2013-05-12T10:00:40Z	35.355	5.915	26.217
817	2013-05-12T10:30:40Z	31.602	5.886	26.234
818	2013-05-12T11:00:40Z	37.107	6.065	26.207
819	2013-05-12T11:30:40Z	34.946	6.001	26.203
820	2013-05-12T12:00:40Z	32.234	5.922	26.303
821	2013-05-12T12:30:40Z	28.537	5.831	26.350
822	2013-05-12T13:00:40Z	28.552	5.811	26.409
823	2013-05-12T13:30:40Z	37.582	6.055	26.149
824	2013-05-12T14:00:40Z	51.626	6.370	25.740
825	2013-05-12T14:30:40Z	66.731	6.666	25.247
826	2013-05-12T15:00:40Z	72.062	6.701	25.174
827	2013-05-12T15:30:40Z	74.297	6.673	25.115
828	2013-05-12T16:00:40Z	74.911	6.728	25.046
829	2013-05-12T16:30:40Z	72.331	6.674	25.117
830	2013-05-12T17:00:40Z	76.894	6.734	25.033
831	2013-05-12T17:30:40Z	71.974	6.684	25.101
832	2013-05-12T18:00:40Z	75.117	6.746	24.952
833	2013-05-12T18:30:40Z	78.722	6.852	24.931
834	2013-05-12T19:00:40Z	82.941	7.072	24.787
835	2013-05-12T19:30:40Z	84.755	7.198	24.842
836	2013-05-12T20:00:40Z	82.141	6.992	25.029
837	2013-05-12T20:30:40Z	72.022	6.604	25.584
838	2013-05-12T21:00:40Z	62.422	6.518	25.448
839	2013-05-12T21:30:40Z	60.781	6.465	25.614
840	2013-05-12T22:00:40Z	66.296	6.580	25.310
841	2013-05-12T22:30:40Z	65.745	6.569	25.304
842	2013-05-12T23:00:40Z	63.557	6.525	25.400
843	2013-05-12T23:30:40Z	70.907	6.604	25.238
844	2013-05-13T00:00:40Z	76.068	6.710	25.151
845	2013-05-13T00:30:40Z	74.332	6.677	25.386
846	2013-05-13T01:00:40Z	73.389	6.680	25.187
847	2013-05-13T01:30:40Z	76.144	6.722	25.019
848	2013-05-13T02:00:40Z	77.434	6.741	25.014
849	2013-05-13T02:30:40Z	73.875	6.653	25.114
850	2013-05-13T03:00:40Z	70.058	6.643	25.118
851	2013-05-13T03:30:40Z	73.467	6.707	25.099
852	2013-05-13T04:00:40Z	77.386	6.891	24.920
853	2013-05-13T04:30:40Z	79.930	7.037	24.914
854	2013-05-13T05:00:40Z	80.548	7.169	24.848
855	2013-05-13T05:30:40Z	81.803	7.243	24.829
856	2013-05-13T06:00:40Z	82.290	7.248	24.853
857	2013-05-13T06:30:40Z	81.830	7.240	24.848
858	2013-05-13T07:00:40Z	78.706	7.159	24.834
859	2013-05-13T07:30:40Z	81.496	7.239	24.774
860	2013-05-13T08:00:40Z	83.906	7.262	24.795
861	2013-05-13T08:30:40Z	73.633	7.116	25.142
862	2013-05-13T09:00:40Z	81.107	7.179	24.907
863	2013-05-13T09:30:40Z	79.724	7.136	25.175
864	2013-05-13T10:00:40Z	70.016	6.935	25.203
865	2013-05-13T10:30:40Z	70.459	6.914	25.105
866	2013-05-13T11:00:40Z	74.523	6.994	25.103
867	2013-05-13T11:30:40Z	72.226	6.989	25.045
868	2013-05-13T12:00:40Z	73.366	6.990	25.253
869	2013-05-13T12:30:40Z	55.886	6.705	25.620
870	2013-05-13T13:00:40Z	66.201	6.823	25.344
871	2013-05-13T13:30:40Z	55.597	6.702	25.506
872	2013-05-13T14:00:40Z	56.809	6.699	25.472
873	2013-05-13T14:30:40Z	46.063	6.411	25.878
874	2013-05-13T15:00:40Z	45.008	6.347	25.873
875	2013-05-13T15:30:40Z	49.986	6.558	25.703
876	2013-05-13T16:00:40Z	61.440	6.793	25.322
877	2013-05-13T16:30:40Z	68.881	6.914	25.159
878	2013-05-13T17:00:40Z	76.152	7.026	24.951
879	2013-05-13T17:30:40Z	74.825	7.023	24.958
880	2013-05-13T18:00:40Z	77.816	7.085	24.888
881	2013-05-13T18:30:40Z	79.426	7.143	24.807
882	2013-05-13T19:00:40Z	77.765	7.107	24.903
883	2013-05-13T19:30:40Z	78.413	7.099	24.960
884	2013-05-13T20:00:40Z	77.429	7.080	24.892
885	2013-05-13T20:30:40Z	81.624	7.213	24.951
886	2013-05-13T21:00:40Z	80.288	7.193	24.854
887	2013-05-13T21:30:40Z	75.931	7.047	25.368
888	2013-05-13T22:00:40Z	80.161	7.201	24.784
889	2013-05-13T22:30:40Z	82.474	7.229	24.774
890	2013-05-13T23:00:40Z	68.296	6.974	25.235
891	2013-05-13T23:30:40Z	80.645	7.125	24.908
892	2013-05-14T00:00:40Z	84.211	7.293	24.683
893	2013-05-14T00:30:40Z	84.860	7.292	24.847
894	2013-05-14T01:00:40Z	78.273	7.143	24.946
895	2013-05-14T01:30:40Z	80.347	7.171	24.853
896	2013-05-14T02:00:40Z	83.596	7.327	24.709
897	2013-05-14T02:30:40Z	82.843	7.246	25.078
898	2013-05-14T03:00:40Z	80.612	7.141	24.884
899	2013-05-14T03:30:40Z	81.764	7.178	24.869
900	2013-05-14T04:00:40Z	77.410	7.089	24.922
901	2013-05-14T04:30:40Z	77.380	7.095	24.841
902	2013-05-14T05:00:40Z	80.382	7.178	24.776
903	2013-05-14T05:30:40Z	85.088	7.218	24.748
904	2013-05-14T06:00:40Z	85.124	7.258	24.741
905	2013-05-14T06:30:40Z	84.140	7.258	24.754
906	2013-05-14T07:00:40Z	79.342	7.189	24.874
907	2013-05-14T07:30:40Z	79.405	7.214	24.864
908	2013-05-14T08:00:40Z	81.409	7.297	24.771
909	2013-05-14T08:30:40Z	84.057	7.365	24.754
910	2013-05-14T09:00:40Z	84.715	7.375	24.750
911	2013-05-14T09:30:40Z	86.318	7.434	24.708
912	2013-05-14T10:00:40Z	86.247	7.427	24.726
913	2013-05-14T10:30:40Z	82.636	7.355	24.768
914	2013-05-14T11:00:40Z	79.837	7.255	24.864
915	2013-05-14T11:30:40Z	79.171	7.232	24.883
916	2013-05-14T12:00:40Z	73.591	7.075	25.027
917	2013-05-14T12:30:40Z	71.989	7.031	25.006
918	2013-05-14T13:00:40Z	72.746	7.035	25.006
919	2013-05-14T13:30:40Z	62.876	6.859	25.295
920	2013-05-14T14:00:40Z	62.729	6.776	25.310
921	2013-05-14T14:30:40Z	74.521	6.982	25.015
922	2013-05-14T15:00:40Z	52.936	6.561	25.947
923	2013-05-14T15:30:40Z	75.644	6.946	24.907
924	2013-05-14T16:00:40Z	80.432	7.156	24.856
925	2013-05-14T16:30:40Z	75.631	7.002	25.288
926	2013-05-14T17:00:40Z	77.964	7.074	25.073
927	2013-05-14T17:30:40Z	78.655	7.180	24.855
928	2013-05-14T18:00:40Z	81.844	7.211	24.951
929	2013-05-14T18:30:40Z	78.319	7.145	25.023
930	2013-05-14T19:00:40Z	74.872	7.080	25.022
931	2013-05-14T19:30:40Z	76.468	7.065	24.995
932	2013-05-14T20:00:40Z	67.619	6.951	25.223
933	2013-05-14T20:30:40Z	69.270	6.953	25.245
934	2013-05-14T21:00:40Z	70.104	6.959	25.143
935	2013-05-14T21:30:40Z	71.255	6.982	25.045
936	2013-05-14T22:00:40Z	73.107	7.019	25.068
937	2013-05-14T22:30:40Z	75.315	7.039	25.031
938	2013-05-14T23:00:40Z	77.032	7.037	25.067
939	2013-05-14T23:30:40Z	71.306	6.983	25.027
940	2013-05-15T00:00:40Z	76.371	7.077	25.024
941	2013-05-15T00:30:40Z	80.984	7.204	24.834
942	2013-05-15T01:00:40Z	80.788	7.214	24.794
943	2013-05-15T01:30:40Z	80.488	7.207	24.855
944	2013-05-15T02:00:40Z	78.984	7.167	24.856
945	2013-05-15T02:30:40Z	77.239	7.076	24.942
946	2013-05-15T03:00:40Z	81.235	7.049	24.842
947	2013-05-15T03:30:40Z	85.975	7.113	24.703
948	2013-05-15T04:00:40Z	87.508	7.211	24.652
949	2013-05-15T04:30:40Z	85.130	7.141	24.649
950	2013-05-15T05:00:40Z	88.261	7.242	24.663
951	2013-05-15T05:30:40Z	87.613	7.217	24.700
952	2013-05-15T06:00:40Z	87.752	7.242	24.622
953	2013-05-15T06:30:40Z	86.896	7.224	24.664
954	2013-05-15T07:00:40Z	88.291	7.261	24.609
955	2013-05-15T07:30:40Z	87.011	7.227	24.549
956	2013-05-15T08:00:40Z	77.009	7.029	24.863
957	2013-05-15T08:30:40Z	76.415	7.066	24.974
958	2013-05-15T09:00:40Z	77.371	7.140	24.917
959	2013-05-15T09:30:40Z	77.221	7.150	24.924
960	2013-05-15T10:00:40Z	76.219	7.111	24.894
961	2013-05-15T10:30:40Z	76.407	7.092	24.960
962	2013-05-15T11:00:40Z	74.114	6.985	25.005
963	2013-05-15T11:30:40Z	74.174	6.926	25.056
964	2013-05-15T12:00:40Z	76.580	7.035	24.975
965	2013-05-15T12:30:40Z	77.312	7.084	24.947
966	2013-05-15T13:00:40Z	72.049	6.912	25.217
967	2013-05-15T13:30:40Z	71.500	6.897	25.170
968	2013-05-15T14:00:40Z	74.206	6.972	24.976
